,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
248,['metallic'],[],"['metal', 'plastic']","['garage', 'parking lot', 'street']",[],[],"['cylindrical', 'octagon']",0.5,25.4,10.5,6.0,0.5,0.5,30.0,150.0,4.0,3.5,0.5,30.0,150.0,6.0,0.5,3.5,150.0,5.0,16.0,2.5,2.5,2.5,,,298.15,parking meter,qwen25_7b_standard
249,['metallic'],[],"['glass', 'metal', 'plastic']","['airfield', 'mall', 'parking garage', 'plaza', 'street']",[],[],"['cylindrical', 'octagon']",0.5,30.0,150.0,6.0,0.5,0.8,30.0,100.0,6.0,3.0,0.5,30.0,150.0,6.0,4.5,2.5,150.0,0.5,0.25,2.5,2.5,1.5,,,298.15,parking meter,qwen25_7b_standard
250,['metallic'],[],"['metal', 'plastic']","['parking lot', 'street']",[],[],"['cube', 'cylinder']",0.5,30.5,80.0,6.0,0.5,0.8,30.0,100.0,6.0,4.0,0.5,30.0,100.0,6.0,0.5,0.5,150.0,0.5,0.5,2.5,2.5,2.0,,,298.15,parking meter,qwen25_7b_standard
251,['metallic'],[],"['metal', 'plastic']","['mall', 'sidewalk', 'street']",[],[],"['cylindrical', 'octagon']",0.5,30.0,150.0,6.0,0.5,0.5,30.0,100.0,6.0,4.0,0.5,30.0,150.0,6.0,4.5,0.5,450.0,0.5,0.5,2.5,2.5,2.5,,,298.15,parking meter,qwen25_7b_standard
252,['metallic'],[],"['metal', 'plastic']","['parking lot', 'street']",[],[],"['cylindrical', 'octagon']",0.5,20.5,80.0,6.0,0.5,0.3,30.0,100.0,6.0,3.0,0.5,30.0,80.0,6.0,4.5,0.5,450.0,0.5,0.5,2.5,1.5,2.0,,,298.15,parking meter,qwen25_7b_standard
253,['metallic'],[],"['metal', 'plastic']","['sidewalk', 'street']",[],[],"['circle', 'cone']",0.5,30.0,80.0,6.0,0.5,0.5,30.0,100.0,6.0,3.5,0.5,30.0,150.0,6.0,0.5,0.5,450.0,0.5,0.5,2.5,2.5,2.5,,,298.15,parking meter,qwen25_7b_standard
254,['metallic'],[],"['metal', 'plastic']","['coffee shop', 'garage', 'restaurant', 'street']",[],[],"['circle', 'cone']",0.5,30.0,150.0,6.0,0.5,0.8,30.0,150.0,6.0,3.5,0.5,30.0,150.0,4.5,0.5,0.5,150.0,5.0,0.5,2.5,2.5,2.5,,,298.15,parking meter,qwen25_7b_standard
255,['metallic'],[],"['metal', 'plastic']","['mall', 'street']",[],[],"['cube', 'cylinder']",0.5,30.0,80.0,6.0,0.5,0.8,30.0,100.0,6.0,3.0,0.3,30.0,150.0,6.0,4.0,0.5,450.0,5.0,0.5,2.5,2.5,1.5,,,298.15,parking meter,qwen25_7b_standard
256,['metallic'],[],"['metal', 'plastic']","['mall', 'road', 'street']",[],[],"['circle', 'cone']",0.35,30.0,150.0,6.0,0.5,0.8,30.0,100.0,4.0,3.0,0.35,30.0,80.0,6.0,0.5,0.5,0.15,0.5,0.5,2.5,2.5,2.0,,,293.15,parking meter,qwen25_7b_standard
257,['metallic'],[],"['metal', 'plastic']","['garage', 'schoolhouse', 'street']",[],"['black', 'green', 'silver']","['cylindrical', 'octagon']",0.5,30.0,150.0,6.0,0.5,0.15,30.0,150.0,6.0,0.5,0.5,30.0,100.5,6.0,4.0,0.5,450.0,5.0,0.5,2.5,1.5,2.0,,,298.15,parking meter,qwen25_7b_standard
258,['metallic'],[],"['metal', 'plastic']","['airfield', 'coffee shop', 'mall', 'restaurant', 'road', 'schoolhouse', 'store', 'street']",[],[],"['cylindrical', 'octagon']",0.5,30.0,100.0,6.0,0.5,0.8,30.0,150.0,4.0,3.0,0.5,25.0,150.0,6.0,0.5,0.5,0.65,0.5,0.5,2.0,2.5,2.0,0.0,,298.15,parking meter,qwen25_7b_standard
259,['metallic'],[],"['glass', 'metal', 'plastic']","['garage', 'parking lot', 'street']",[],[],"['cube', 'cylinder']",0.5,25.4,80.0,6.0,0.5,0.5,20.0,100.0,6.0,0.5,0.5,30.0,80.0,6.0,4.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,,,298.15,parking meter,qwen25_7b_standard
260,['smooth'],[],"['glass', 'plastic']","['drawer', 'refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'red', 'seal brown', 'transparent']","['cylindrical', 'oval', 'round', 'square']",0.05,6.5,50.0,2.5,0.1,0.25,25.0,250.0,6.0,0.5,0.25,25.0,250.0,8.0,0.5,0.5,200.0,0.5,8.0,,1.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
261,['smooth'],[],"['glass', 'plastic']","['bar', 'refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'oval', 'round']",0.05,7.0,70.0,2.5,0.1,0.3,30.0,250.0,8.0,0.5,0.25,20.0,250.0,8.0,0.5,0.5,250.0,0.5,8.0,0.5,2.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
262,['smooth'],[],"['glass', 'plastic']","['drawer', 'refrigerator', 'table']",[],"['black', 'blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'oval', 'round', 'square']",0.025,7.5,50.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,25.0,150.0,7.0,0.5,0.5,150.0,0.5,16.0,2.5,1.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
263,['smooth'],[],"['glass', 'plastic']","['grocery', 'refrigerator', 'shelf', 'store', 'table']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'rectangle', 'round']",0.05,7.0,50.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,25.0,150.0,8.0,0.5,0.5,250.0,0.5,8.0,0.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
264,['smooth'],[],"['glass', 'plastic']","['bar', 'drawer', 'kitchen', 'refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'red', 'seal brown', 'transparent']","['cylindrical', 'oval', 'rectangle', 'square']",0.05,7.5,70.0,2.5,0.1,0.25,25.0,250.0,8.0,0.5,0.25,25.0,250.0,8.0,0.5,0.5,250.0,0.5,8.0,0.5,2.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
265,['smooth'],[],"['glass', 'plastic']","['bar', 'bathroom', 'beach', 'kitchen', 'picnic area', 'refrigerator', 'restaurant', 'table']",[],"['blue', 'green', 'multicolored', 'red', 'seal brown', 'transparent']","['cylindrical', 'round', 'square']",0.05,7.0,70.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,25.0,200.0,8.0,0.5,0.5,200.0,0.5,16.0,0.5,0.5,0.5,20.0,70.0,298.15,bottle,qwen25_7b_standard
266,['smooth'],[],"['glass', 'plastic']","['bar', 'kitchen', 'laundry room']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']",['cylindrical'],0.05,7.0,35.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,25.0,250.0,7.0,0.1,0.5,200.0,0.5,16.0,0.5,0.5,0.5,20.0,70.0,298.15,bottle,qwen25_7b_standard
267,['smooth'],[],"['glass', 'plastic']","['bar', 'refrigerator', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']","['bottle', 'cylindrical', 'round', 'square']",0.025,7.0,38.0,2.5,0.1,0.25,30.0,250.0,8.0,0.5,0.25,20.0,250.0,8.0,0.5,0.5,250.0,0.5,16.0,0.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
268,['smooth'],[],"['glass', 'plastic']","['refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']","['cylindrical', 'oval', 'square']",0.05,7.0,50.0,2.5,0.1,0.3,25.0,250.0,8.0,0.5,0.25,25.0,150.0,7.0,0.25,0.5,250.0,0.5,8.0,0.5,1.5,0.5,20.5,70.0,298.15,bottle,qwen25_7b_standard
269,['smooth'],[],"['glass', 'plastic']","['bar', 'drawer', 'refrigerator', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']",['cylindrical'],0.05,7.5,40.0,2.5,0.25,0.25,25.0,250.0,8.0,0.5,0.25,25.0,200.0,8.0,0.5,0.5,200.0,0.5,8.0,0.5,1.5,0.5,20.0,70.0,298.15,bottle,qwen25_7b_standard
270,['smooth'],[],"['glass', 'plastic']","['bar', 'drawer', 'kitchen', 'restaurant', 'table']",[],"['blue', 'green', 'red', 'seal brown', 'transparent']","['cylindrical', 'oval', 'round', 'square']",0.05,7.0,70.0,2.5,0.1,0.25,25.0,250.0,8.0,0.5,0.25,25.0,200.0,6.0,0.5,0.5,200.0,0.5,8.0,0.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
271,['smooth'],[],"['glass', 'plastic']","['drawer', 'refrigerator', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']","['cylindrical', 'oval', 'round']",0.025,7.0,40.0,2.5,0.1,0.25,25.0,250.0,8.0,0.25,0.25,25.0,200.0,8.0,0.5,0.5,200.0,0.5,16.0,2.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
272,['smooth'],[],"['ceramic', 'glass', 'plastic']","['drawer', 'kitchen', 'refrigerator']",[],"['blue', 'green', 'red', 'seal brown', 'transparent']","['cylindrical', 'round', 'square']",0.05,7.0,60.0,2.5,0.1,0.25,30.0,250.0,8.0,0.5,0.25,25.0,250.0,8.0,0.5,0.5,250.0,0.5,16.0,2.5,2.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
273,['smooth'],[],"['ceramic', 'glass', 'plastic']","['refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'oval', 'square']",0.05,6.5,50.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,25.0,250.0,8.0,0.5,0.5,250.0,0.5,16.0,0.5,1.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
274,"['glossy', 'smooth']",[],"['glass', 'plastic']","['bar', 'beach', 'refrigerator', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']","['cylindrical', 'oval', 'square']",0.05,7.0,60.0,2.5,0.1,0.25,25.0,250.0,8.0,0.5,0.25,25.0,250.0,6.0,0.5,0.5,250.0,0.5,16.0,2.5,2.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
275,['smooth'],[],"['glass', 'plastic']","['bar', 'refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'red', 'seal brown', 'transparent']","['cylindrical', 'oval', 'square']",0.05,7.0,70.0,2.5,0.5,0.25,25.0,250.0,8.0,0.5,0.25,20.0,250.0,6.0,0.25,0.5,150.0,0.5,16.0,0.5,0.5,0.5,20.5,68.0,298.15,bottle,qwen25_7b_standard
276,['smooth'],[],"['ceramic', 'glass', 'plastic']","['pantry', 'refrigerator', 'table']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'oval']",0.05,7.0,30.0,2.5,0.25,0.3,25.0,250.0,8.0,0.5,0.25,25.0,200.0,8.0,0.5,0.5,250.0,0.5,8.0,0.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
277,['smooth'],[],"['glass', 'plastic']","['bar', 'drawer', 'kitchen']",[],"['blue', 'green', 'seal brown', 'transparent', 'white']","['cylindrical', 'oval', 'round', 'square']",0.05,7.5,50.0,2.5,0.1,0.3,25.0,250.0,8.0,0.5,0.25,25.0,200.0,8.0,0.5,0.5,250.0,0.5,16.0,0.5,2.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
278,['smooth'],[],"['glass', 'plastic']","['bar', 'refrigerator', 'shelf', 'table']",[],"['blue', 'green', 'seal brown', 'transparent']",['cylindrical'],0.05,7.0,60.0,2.5,0.1,0.3,25.0,250.0,8.0,0.5,0.25,25.0,200.0,8.0,0.1,0.5,250.0,0.5,16.0,2.5,0.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
279,['smooth'],[],"['glass', 'plastic']","['bar', 'bathroom', 'campsite', 'kitchen', 'living room', 'picnic area', 'restaurant']",[],"['blue', 'green', 'seal brown', 'transparent']","['bottle', 'cylindrical', 'round', 'square']",0.025,7.5,50.0,2.5,0.1,0.35,25.0,250.0,8.0,0.5,0.25,25.0,250.0,8.0,0.5,0.5,200.0,0.5,16.0,2.5,1.5,0.5,25.0,70.0,298.15,bottle,qwen25_7b_standard
280,[],[],['leather'],[],['personal'],['black'],['rectangle'],0.75,60.5,550.0,20.5,0.5,0.65,60.0,600.0,20.5,2.0,0.75,60.0,600.0,20.5,2.5,3.5,3000.0,5.0,5.0,50.0,0.5,0.0,23.0,72.0,293.15,suitcase,qwen25_7b_standard
281,[],[],"['leather', 'nylon', 'plastic']",['airfield'],[],['black'],['rectangle'],0.75,50.0,550.0,20.5,2.0,0.6,60.0,500.0,18.5,2.0,0.75,60.0,600.0,20.5,2.5,3.5,1500.0,5.0,50.0,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
282,[],[],['plastic'],['hotel room'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,2.0,0.75,60.0,600.0,18.0,1.5,0.75,75.0,550.0,20.5,2.5,3.5,3000.0,5.0,500.0,50.0,50.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
283,[],[],['polyester'],['garage'],[],['black'],['rectangle'],0.75,50.0,500.0,20.5,2.0,0.6,60.0,600.0,18.0,2.0,0.75,60.0,600.0,20.5,2.5,2.5,1500.0,5.0,10.5,50.0,25.0,50.0,23.0,72.0,293.15,suitcase,qwen25_7b_standard
284,[],[],"['cotton', 'leather', 'nylon', 'plastic']",['airfield'],[],['black'],['rectangle'],0.5,60.0,500.0,20.5,0.5,0.5,60.0,600.0,18.5,2.0,0.75,60.0,600.0,20.5,2.5,3.5,2000.0,5.0,5.0,50.0,50.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
285,[],[],['plastic'],['airfield'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,2.0,0.65,60.0,600.0,20.5,2.0,0.75,60.0,600.0,20.5,2.0,3.5,1500.0,5.0,500.0,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
286,[],[],"['leather', 'nylon', 'plastic']",['airfield'],[],['black'],['rectangle'],0.75,60.0,600.0,18.0,2.0,0.5,60.0,600.0,20.5,2.0,0.75,75.0,700.0,20.5,2.0,3.5,1500.0,5.0,5.0,50.0,50.0,0.0,23.0,72.0,293.15,suitcase,qwen25_7b_standard
287,[],[],['plastic'],['airfield'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,0.5,0.6,60.0,500.0,20.5,2.0,0.75,75.0,600.0,20.5,2.5,5.0,2000.0,5.0,500.0,50.0,50.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
288,[],[],['plastic'],[],['personal'],['black'],['rectangle'],0.5,60.0,500.0,18.0,2.0,0.6,60.0,600.0,18.0,2.0,0.75,60.0,550.0,20.5,2.5,3.5,3000.0,5.0,1000.0,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
289,[],[],"['fiberglass', 'leather', 'nylon', 'plastic']",[],['private'],['black'],['rectangle'],0.65,50.0,500.0,20.5,2.5,0.6,60.0,600.0,18.5,2.0,0.75,75.0,600.0,20.5,2.0,2.5,2000.0,5.0,5.0,50.0,25.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
290,[],[],['plastic'],['airfield'],[],['black'],['rectangle'],0.5,50.0,550.0,20.5,2.0,0.6,60.0,600.0,20.5,2.0,0.8,60.0,600.0,20.5,2.5,3.5,3000.0,5.0,5.0,50.0,50.0,0.0,23.0,72.0,293.15,suitcase,qwen25_7b_standard
291,[],[],['polyester'],['hotel room'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,2.0,0.65,60.0,500.0,20.5,2.0,0.75,60.0,550.0,20.5,2.5,3.5,2000.0,5.0,50.0,50.0,50.0,0.0,23.0,72.0,293.15,suitcase,qwen25_7b_standard
292,[],[],['plastic'],['airfield'],[],['black'],['rectangle'],0.65,60.5,600.0,20.5,2.0,0.5,60.0,500.0,18.5,2.0,0.6,60.0,550.0,24.0,2.5,3.5,1500.0,5.0,5.0,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
293,[],[],"['leather', 'nylon', 'plastic']",['hotel room'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,0.5,0.6,60.0,500.0,20.5,2.0,0.75,60.0,600.0,20.5,2.0,2.5,1500.0,5.0,5.0,0.0,25.0,0.0,23.0,72.0,298.15,suitcase,qwen25_7b_standard
294,[],[],['plastic'],['airfield'],[],['black'],['rectangle'],0.5,60.0,550.0,20.5,0.5,0.6,60.0,600.0,18.0,2.0,0.75,75.0,700.0,20.5,2.0,2.5,2000.0,5.0,50.0,50.0,50.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
295,[],[],"['fiberglass', 'leather', 'nylon', 'plastic']",['airfield'],[],['black'],['rectangle'],0.5,50.0,600.0,20.5,2.0,0.6,60.0,600.0,18.0,2.0,0.75,60.0,600.0,20.5,2.5,3.5,3000.0,5.0,500.0,50.0,50.0,0.0,25.0,72.0,293.15,suitcase,qwen25_7b_standard
296,[],[],"['leather', 'nylon', 'plastic', 'polyester']",[],[],['black'],['rectangle'],0.5,50.0,600.0,20.5,2.0,0.6,60.0,600.0,20.5,2.0,0.75,75.0,600.0,20.5,2.0,3.5,2000.0,5.0,500.0,50.0,50.0,50.0,23.0,72.0,298.15,suitcase,qwen25_7b_standard
297,[],[],"['leather', 'nylon', 'plastic']",['airfield'],[],['black'],['rectangle'],0.5,60.0,500.0,20.5,2.5,0.6,60.0,500.0,20.5,2.0,0.75,60.0,600.0,20.5,2.0,3.5,2000.0,5.0,5.0,50.0,25.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
298,[],[],"['leather', 'nylon', 'plastic', 'polyester']",['airfield'],[],['black'],['rectangle'],0.65,60.0,600.0,20.5,0.5,0.6,60.0,600.0,20.5,2.0,0.75,60.0,600.0,20.5,2.0,2.5,3000.0,5.0,8.5,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
299,[],[],"['leather', 'nylon', 'plastic']",['bedroom'],[],['black'],['rectangle'],0.5,50.0,500.0,20.5,2.0,0.5,60.0,600.0,18.5,2.0,0.65,75.0,600.0,24.0,2.0,3.5,3000.0,5.0,500.0,50.0,50.0,0.0,25.0,72.0,298.15,suitcase,qwen25_7b_standard
300,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']","['bathroom', 'kitchen']",[],,"['oval', 'rectangle']",0.45,30.0,300.0,6.0,0.5,0.5,20.5,250.0,6.0,1.5,0.5,30.0,300.0,12.0,1.5,1.2,500.0,2.5,12.5,50.0,25.0,15.0,200.0,350.0,873.15,toaster,qwen25_7b_standard
301,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.0,300.0,6.5,0.5,0.5,30.0,300.0,6.0,1.5,0.5,30.5,300.0,10.5,0.5,1.2,500.0,3.5,2.5,50.0,25.0,25.0,200.0,350.0,1200.0,toaster,qwen25_7b_standard
302,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],['black'],"['oval', 'rectangle']",0.3,30.0,300.0,6.5,0.5,0.5,30.5,250.0,6.0,1.5,0.3,30.0,300.0,8.0,1.5,1.2,1200.0,3.5,4.5,50.0,25.0,15.0,200.0,350.0,1200.0,toaster,qwen25_7b_standard
303,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],['black'],"['oval', 'rectangle']",0.35,30.5,300.0,6.0,0.5,0.6,20.5,250.0,6.0,1.5,0.5,30.0,300.0,10.5,1.5,1.2,500.0,4.5,24.0,50.0,25.0,15.0,200.0,350.0,1093.15,toaster,qwen25_7b_standard
304,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.5,300.0,6.0,0.5,0.5,25.0,300.0,4.5,1.5,0.3,30.5,300.0,12.0,1.5,1.5,500.0,2.5,2.5,50.0,25.0,2.5,200.0,350.0,1200.0,toaster,qwen25_7b_standard
305,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.5,300.0,6.0,0.5,0.5,25.0,250.0,6.0,1.5,0.45,30.5,300.0,10.5,1.5,1.2,1200.0,3.5,12.5,50.0,25.0,20.5,200.0,350.0,1203.15,toaster,qwen25_7b_standard
306,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],"['black', 'grey', 'silver', 'white']","['oval', 'rectangle']",0.45,30.5,300.0,6.0,0.5,0.5,20.5,250.0,4.5,1.5,0.5,30.0,300.0,10.5,0.5,1.5,750.0,2.5,24.0,25.0,25.0,12.5,200.0,350.0,1231.15,toaster,qwen25_7b_standard
307,[],[],"['glass', 'metal', 'plastic']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.3,30.5,300.0,6.5,0.5,0.5,30.0,150.0,6.0,1.5,0.5,30.0,300.0,10.5,1.5,1.5,500.0,3.5,24.0,50.0,25.0,25.0,200.0,350.0,1200.0,toaster,qwen25_7b_standard
308,[],[],"['glass', 'metal', 'plastic']",['kitchen'],[],[],"['oval', 'rectangle']",0.35,30.5,300.0,6.0,0.5,0.5,30.0,250.0,6.0,1.5,0.3,30.5,300.0,10.5,1.5,1.2,500.0,2.5,24.0,50.0,25.0,20.5,200.0,350.0,1131.15,toaster,qwen25_7b_standard
309,[],[],"['ceramic', 'metal', 'plastic']","['bathroom', 'garage', 'kitchen']",[],,"['oval', 'rectangle']",0.45,30.5,300.0,6.0,0.5,0.5,30.5,150.0,6.0,1.5,0.5,30.5,300.0,10.5,1.5,1.5,500.0,2.5,2.5,50.0,25.0,20.5,200.0,350.0,1200.0,toaster,qwen25_7b_standard
310,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],,"['oval', 'rectangle']",0.45,30.5,300.0,8.5,0.5,0.45,20.5,250.0,4.5,1.5,0.5,30.5,300.0,12.0,1.5,1.5,1500.0,4.5,2.5,25.0,25.0,20.5,200.0,350.0,1200.0,toaster,qwen25_7b_standard
311,[],[],"['ceramic', 'metal', 'plastic']","['kitchen', 'pantry']",[],['black'],"['oval', 'rectangle']",0.45,30.0,300.0,6.5,0.5,0.45,30.5,250.0,6.0,1.5,0.45,30.5,300.0,8.5,1.5,1.5,500.0,5.0,24.0,50.0,25.0,20.5,200.0,350.0,1200.0,toaster,qwen25_7b_standard
312,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.0,300.0,6.0,0.5,0.5,20.5,300.0,6.0,1.5,0.5,30.0,300.0,10.5,2.5,1.2,1500.0,5.0,2.5,50.0,25.0,25.0,200.0,350.0,1132.0,toaster,qwen25_7b_standard
313,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.0,300.0,8.0,0.5,0.6,20.5,250.0,6.0,1.5,0.45,30.0,300.0,10.5,1.5,1.2,750.0,2.5,24.0,50.0,25.0,5.0,200.0,350.0,1083.15,toaster,qwen25_7b_standard
314,[],[],"['glass', 'metal', 'plastic']",['kitchen'],[],['black'],"['oval', 'rectangle']",0.3,30.5,250.0,8.5,0.5,0.5,30.5,200.0,6.0,1.5,0.45,30.0,300.0,10.5,1.5,1.5,1500.0,3.5,2.5,50.0,25.0,15.0,200.0,350.0,1200.0,toaster,qwen25_7b_standard
315,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']","['kitchen', 'pantry']",[],"['black', 'silver', 'white']","['oval', 'rectangle']",0.45,20.5,250.0,6.0,0.5,0.5,30.5,150.0,4.5,1.5,0.5,30.0,300.0,10.5,2.0,1.5,500.0,5.0,2.5,25.0,25.0,25.0,200.0,350.0,873.15,toaster,qwen25_7b_standard
316,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']",['kitchen'],[],[],"['oval', 'rectangle']",0.45,30.0,300.0,6.0,0.5,0.5,20.5,300.0,4.5,1.5,0.5,30.0,300.0,10.5,1.5,1.5,500.0,3.5,4.5,25.0,35.0,15.0,200.0,350.0,873.15,toaster,qwen25_7b_standard
317,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],['black'],"['oval', 'rectangle']",0.3,30.5,300.0,6.0,0.5,0.45,25.0,250.0,6.0,1.5,0.5,30.5,300.0,10.5,2.0,1.5,800.0,4.5,24.0,50.0,25.0,20.5,200.0,350.0,1033.15,toaster,qwen25_7b_standard
318,[],[],"['aluminium', 'ceramic', 'plastic', 'steel']",['kitchen'],[],"['black', 'or', 'silver', 'white']","['oval', 'rectangle']",0.45,30.5,300.0,6.5,0.5,0.5,25.0,250.0,6.0,1.5,0.3,30.0,300.0,10.5,1.5,1.5,500.0,2.5,2.5,50.0,25.0,15.0,200.0,350.0,873.15,toaster,qwen25_7b_standard
319,[],[],"['ceramic', 'metal', 'plastic']",['kitchen'],[],['black'],"['oval', 'rectangle']",0.45,20.0,300.0,6.0,0.5,0.5,20.5,200.0,6.0,1.5,0.5,30.5,300.0,12.0,1.5,1.5,750.0,2.5,2.5,25.0,30.5,25.0,200.0,350.0,1200.0,toaster,qwen25_7b_standard
320,[],[],['polyester'],['park'],[],['black'],"['round', 'square', 'triangle']",1.5,60.0,500.0,2.0,3.0,1.5,100.0,600.0,30.5,5.0,1.5,100.0,600.0,30.0,6.0,0.5,500.0,1.5,0.5,15.0,15.99,5.0,25.0,72.0,293.15,umbrella,qwen25_7b_standard
321,[],[],['nylon'],['park'],[],['black'],"['rectangle', 'round', 'triangle']",1.2,60.5,500.0,2.0,3.0,1.2,70.0,600.0,30.5,5.0,1.5,60.0,1000.0,30.5,3.0,0.5,500.0,2.0,0.5,20.5,15.0,15.0,23.5,72.0,293.15,umbrella,qwen25_7b_standard
322,[],[],"['nylon', 'plastic', 'polyester']",['park'],[],['black'],"['cone', 'round']",1.5,50.0,500.0,2.5,3.0,1.5,100.0,1000.0,30.0,5.0,1.5,60.5,1000.0,30.5,5.0,0.5,500.0,1.5,0.5,15.99,15.0,15.0,25.0,72.0,293.15,umbrella,qwen25_7b_standard
323,[],[],['nylon'],['park'],[],['black'],"['round', 'triangle']",1.5,50.0,500.0,20.5,3.0,1.5,70.0,1000.0,30.0,4.5,1.5,60.5,1000.0,30.0,3.0,0.5,500.0,0.5,0.5,15.99,15.0,15.0,25.0,72.0,298.15,umbrella,qwen25_7b_standard
324,[],[],['polyester'],['park'],[],['black'],"['rectangle', 'round']",1.5,50.0,500.0,2.5,3.0,1.5,100.0,500.0,2.0,5.0,1.5,100.0,1000.0,30.5,5.0,0.5,500.0,0.5,0.5,15.0,15.0,5.0,25.0,72.0,293.15,umbrella,qwen25_7b_standard
325,[],[],"['fabric', 'nylon', 'plastic', 'polyester']",['park'],[],['black'],"['concave', 'round']",1.2,50.0,500.0,2.0,3.0,1.5,100.0,600.0,30.0,5.0,1.5,80.5,1200.0,30.5,5.0,0.5,500.0,0.5,0.5,15.0,15.0,5.0,25.0,75.0,293.15,umbrella,qwen25_7b_standard
