,Unnamed: 0,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name
116,,sheep,0.8275,97.91,160.875,33.540000000000006,3.345,1.2574999999999998,113.25,460.0,33.410000000000004,4.735,11.6,55.643499999999996,295.83099999999996,10.799999999999999,98.03333333333333,143.33333333333334,81.455,72.175,176.42,128.475,1.0474999999999999,87.5,419.0,30.915,4.3,['soft'],"['seal brown', 'grey', 'white', 'black']",['wool'],"['oval', 'rectangle']",[],"['pasture', 'farm']","['social', 'docile']",phi3mini_4k_instruct_q4
117,,sheep,0.6710526315789473,65.75,644.4444444444445,23.45,3.1666666666666665,1.293684210526316,75.05,71495.61176470587,32.11764705882353,3.888888888888889,15.455000000000002,53.8395,300.5379999999999,81.77157894736841,76.52941176470588,83.845,60.79475,27333.889335294116,135.0,162.16666666666666,0.9242105263157894,77.22,552.671052631579,34.525,3.5894736842105264,[],['white'],['wool'],['oval'],[],"['pasture', 'farm']",[],llava_7b_standard
118,,sheep,1.133846153846154,86.7188888888889,6001004.100308113,57.84166666666667,205.26666666666662,1.468888888888889,74.4125,606.0697777777779,36.50684210526316,2.921052631578947,20.77857142857143,52.98385714285713,233.07000000000002,1716.6417647058825,16225.429789444444,178.38333333333333,76.78823529411765,98.33,157.22777777777776,142.94882352941178,7.556236732298506,87.69375000000001,313.50465,35.16538461538461,6.268328979622929,[],['white'],['wool'],[],[],[],[],llama_30b_standard
119,,sheep,0.881578947368421,82.125,650.0,29.695625,3.055,1.41,99.125,1372.5,32.03076923076923,3.7,17.375,44.54,292.82749999999993,156.05,357.8365,93.1842105263158,48.2605,3924.5559999999996,113.75,1016.3157894736842,1.347222222222222,91.26,889.4444444444445,30.688888888888886,3.3575000000000004,['soft'],"['grey', 'seal brown', 'white', 'black']",['wool'],[],[],[],['docile'],llama31_8b_standard
120,,dining table,0.75,75.0,700.0,30.0,3.0,1.5,135.0,1390.0,63.6,6.275,21.775,72.0,295.1499999999999,45.0,50.0,15.0,35.94,27300.0,56.575,843.125,1.425,120.0,1220.0,61.2,6.0,[],"['seal brown', 'white', 'black']","['wood', 'glass', 'metal', 'plastic']","['round', 'oval', 'rectangle', 'hexagon', 'square']",[],"['dining room', 'kitchen']",[],qwen25_7b_standard
121,,dining table,7.4358283945,167.425,1618.775,32.39620473684211,12.646,2.1175,141.845,1532.4110526315787,49.85850000000001,13.969999999999999,19.736,67.22749999999999,376.97749999999985,126.8765,119.55149999999999,1075.5625,168.85963945000003,8170.06362757476,3772.735924806875,124602.742206,2.305,140.84,1423.956,78.799,12.766,['smooth'],"['seal brown', 'white', 'black']","['wood', 'glass', 'metal', 'plastic']","['square', 'round', 'oval', 'rectangle']",[],"['kitchen', 'dining room']",[],qwen25_1b_standard
122,,dining table,0.75,75.075,755.5,30.025,3.075,1.4709999999999999,75.0,750.0,45.6,4.45,21.6,69.56,294.2999999999999,233.33333333333334,170.0,0.0,28.325,16766.052631578947,51.75,45.75,1.2394999999999998,75.0,750.0,45.6,3.9,"['rough', 'smooth']","['seal brown', 'white', 'black', 'grey', 'blue', 'red', 'beige', 'green']",[],"['circular', 'square', 'oval', 'rectangle']",[],"['home', 'restaurant', 'hotel', 'schoolhouse', 'office']",[],phi3mini_4k_instruct_q4
123,,dining table,0.7467499999999999,67.575,750.0,29.944444444444443,3.0,2.45,169.05882352941177,1196.5557894736842,38.81578947368421,6.75,22.275,69.675,293.5105263157894,41.54557222222222,12.819714099473684,58.223684210526315,2.1350000000000002,282.88373333333334,18.094207222222224,20.67473684210526,2.0542105263157895,130.33333333333334,1115.7894736842106,33.166666666666664,6.0131578947368425,['smooth'],['seal brown'],['wood'],['rectangle'],[],['dining room'],[],llava_7b_standard
124,,dining table,1.218003263157895,175.83333333333334,759.0588235294117,32.68421052631579,8.783333333333333,2.483,309.96549999999996,501425.53250000003,49.7125,4.389,24.388944444444444,61.73166666666667,251.24705882352941,6125.279660266667,1820.122491667532,220.19251934495253,95.64166666666667,315789473692935.6,132.78503529411765,2661.281311677632,2.2607500000000003,113.74736842105263,1188.421052631579,45.875,5.633157894736843,[],[],['wood'],['rectangle'],[],['kitchen'],[],llama_30b_standard
125,,dining table,0.7973684210526316,82.559,751.578947368421,29.526315789473685,25.275,2.1249999999999996,166.31578947368422,1455.0,47.6,7.218500000000001,20.36842105263158,71.6,294.0349999999999,153.275,292.7985,76.70315789473685,36.3,1037.0430000000001,103.19473684210527,52.831583333333334,1.1524999999999999,119.375,1001.5,42.575,9.68,[],[],"['plastic', 'metal', 'glass', 'wood']","['square', 'round', 'oval', 'rectangle']",[],[],[],llama31_8b_standard
126,,sports ball,0.17125,20.895,70.0,3.9875,0.13000000000000003,0.20750000000000002,17.625,71.0,2.9,0.42750000000000005,20.325,68.6,293.3999999999999,0.0,0.775,0.5,0.43,438.75,0.44499999999999995,9.975,0.16999999999999998,20.996999999999996,69.75,2.7,0.40750000000000003,['smooth'],['white'],"['rubber', 'leather', 'wool']",['round'],[],"['stadium', 'field']",[],qwen25_7b_standard
127,,sports ball,3.1498974999999994,45.37649999999999,248.52000000000004,9.488,9.934000000000001,5.202325,63.98350000000001,105.26500000000001,8.104,10.23115023906,19.905,67.28000000000002,176.50900000000001,115.3095,50.93249999999999,8.741499999999998,58.045350000000006,598.1245,785.0044999999999,159.1335,0.40742500000000004,39.163,136.075,6.447368421052633,7.44325098717505,[],"['white', 'green', 'blue', 'red', 'yellow']","['leather', 'plastic', 'rubber']",['sphere'],[],"['basketball court', 'soccer field']",[],qwen25_1b_standard
128,,sports ball,0.24355000000000007,23.705,71.69999999999999,9.781500000000003,9.482000000000001,0.647,30.092999999999996,72.51999999999998,9.484,9.433,21.764705882352942,68.05,297.8659999999999,0.0,0.0,0.0,0.42300000000000004,195.6395,0.716,27.220000000000006,0.5945,27.961000000000002,71.17999999999999,9.327,7.543499999999999,['smooth'],"['seal brown', 'blue', 'red', 'yellow', 'purple', 'pink', 'orange', 'green', 'white', 'black']",[],"['sphere', 'circle']",[],"['playground', 'stadium', 'field', 'indoor', 'park', 'gym']",[],phi3mini_4k_instruct_q4
129,,sports ball,0.5122579,29.524058823529412,202.665625,7.883253333333333,4.124836842105263,4.030171449999999,21.901850000000003,3331.0055625,7.061180500000001,10.219625,15.997499999999999,64.18,286.31399999999996,23.5186875,2806.875,1.793249375,0.477402805882353,277.56348309361624,6.382997280109411,6.469812293333334,0.6038469108722224,21.4855945,2716.3668825,13.784701211111111,3.456091358947369,[],"['red', 'yellow', 'white']","['rubber', 'leather']",['round'],[],['field'],[],llava_7b_standard
130,,sports ball,1.0263052631578948,13.173971764705882,218.025,5.828947368421052,4.185250000000001,3.4587631578947375,19.049999999999997,3249.5384750000003,7.025625,3.0503157894736845,7262189.944963498,63.980000000000004,271.2411764705882,82.602305,4371.3000719456995,48.36418841145833,91.17655555555558,831.3777222222222,10.82337155127679,15.642214912280702,7.182350000000001,24.274586466165417,50000000000090.32,5.476210526315789,5.68457963,[],['red'],['rubber'],['round'],[],[],[],llama_30b_standard
131,,sports ball,8.667947368421054,21.607222222222223,181.83933333333334,8.761052631578947,4.4044444444444455,1.437,21.994736842105265,282.71875,7.058249999999999,4.302395,20.7,68.84117647058824,292.94705882352935,23.586000000000002,23.108,3.745,0.44749999999999995,397.7210526315789,12.365263157894736,7.1825,1.3602631578947366,20.336,165.90625,10.608,2.6143098163397442,[],[],[],[],[],[],[],llama31_8b_standard
132,,stop sign,1.1999999999999997,93.5,850.0,33.0,6.0,0.875,74.5,615.0,32.4,3.2,0.0,,290.6499999999999,0.0,0.0,0.0,16.119999999999997,8000.0,17.04,13.9375,1.055,69.5,800.0,31.8,5.55,['smooth'],"['yellow', 'red']","['metal', 'plastic']",['octagon'],[],"['street', 'schoolhouse']",[],qwen25_7b_standard
133,,stop sign,7.945399999999999,83.4674,269.0765,12.973510947368421,11.448421052631579,0.5905000000000001,113.2708796185,520.891,14.390780000000001,10.320783500000001,11.872499999999999,54.175,272.98099999999994,1608.8535,37.788,1504.6,191.4235,1025.8287605174,675.7817730064751,2185.1111499999997,0.5389037166666668,73.09049999999999,195.054,15.3165,10.40421052631579,[],['red'],"['plastic', 'metal']",['oval'],[],['crosswalk'],[],qwen25_1b_standard
134,,stop sign,0.8989999999999998,47.285000000000004,349.75,24.0,4.17,0.8700000000000001,78.61,632.925,23.6,6.575,15.166666666666666,62.82631578947369,297.25249999999994,0.0,0.0,0.0,11.55,1865.9099999999999,21.65,116.936,0.9444999999999997,84.35,623.0,23.8,4.525,['metallic'],['red'],['plastic'],"['octagon', 'circle', 'triangle']",[],"['schoolhouse', 'highway', 'street', 'road']",[],phi3mini_4k_instruct_q4
135,,stop sign,2.19,121.67361111111111,1318.1222222222223,41.97222222222222,7.842105263157895,0.8231578947368421,39.573055555555555,333.74944999999997,26.889999999999997,8.5275,38.540499999999994,52.325,290.62105263157883,91.82352941176471,5.921052631578948,7.466315789473684,10.469800628884736,224.13684023394998,19.27138157894737,8.26135,0.7552105263157894,32.14370588235294,314.11877750526315,24.81578947368421,6.0210526315789465,[],['red'],['metal'],['octagon'],[],['street'],[],llava_7b_standard
136,,stop sign,1.9274999999999998,205.88235294117646,718.1586055555556,27.194444444444443,10.783333333333333,1.1946666666666668,59.660888888888884,500.56385,23.36842105263158,5.118250000000001,46.645625,60.857142857142854,251.85268421052626,789329.5875,61105.830225,50000001030105.28,329.4947368421053,52631578974432.06,9432.621875,1708.6,1.4010526315789475,293.62571611842105,520.1157949999999,23.625,13.423684210526316,[],['red'],['metal'],['rectangle'],[],['street'],[],llama_30b_standard
137,,stop sign,1.095,98.35,571.25,31.3,3.6375,1.1075,98.05,565.1,29.14375,3.425,20.13888888888889,64.03125,291.50312499999995,295.675,30.0,20.0,10.447,2504.34,19.436842105263157,6.3025,0.9842105263157894,94.05,548.75,24.6,3.45,[],['red'],[],['octagon'],[],[],[],llama31_8b_standard
138,,snowboard,1.2274999999999998,134.5,150.98,33.15,4.75,2.4725,150.0,1383.0,150.0,14.95,-5.0,19.95,273.1499999999999,377.5,337.5,300.0,7.375,2270.0,7.475,306.54499999999996,1.2325000000000002,75.9,663.62,54.0,4.675,[],"['blue', 'red', 'yellow', 'green', 'white', 'black']","['fiberglass', 'aluminium', 'wood']",['rectangle'],[],"['mountain', 'park', 'ski resort']",[],qwen25_7b_standard
139,,snowboard,3.9418421052631576,119.82000000000001,321.72,42.575,9.2975,1.1589473684210525,146.69,228.769,43.345945,3.9232000000000005,4.13579165,24.78,222.21999999999997,333.306,94.53049999999999,8.6675,8.473500000000001,2507.9700000000003,23.8555,30.877499999999998,8.25025,92.255,210.88899999999998,25.1025,7.17,[],"['blue', 'white', 'black']",['aluminium'],[],[],['mountain'],[],qwen25_1b_standard
140,,snowboard,0.8674999999999999,123.5,140.75,35.015,3.3600000000000003,1.18,119.75,141.0,58.625,2.725,-4.85,30.169999999999998,264.801,294.7368421052632,282.5,17.65,5.15,1452.5,10.4,94.225,0.6925,36.075,154.75,21.81,2.46,"['rough', 'smooth']","['blue', 'red', 'purple', 'pink', 'orange', 'green', 'white', 'black', 'yellow', 'silver', 'or']",[],"['oval', 'rectangle']",[],"['mountain', 'park', 'ski resort']",[],phi3mini_4k_instruct_q4
141,,snowboard,29.527250000000002,130.70526315789473,1395.2941176470588,42.39473684210526,6.3533333333333335,56.49441176470588,145.05555555555554,1183.3333333333333,64.23529411764706,30.06470588235294,46.00315789473684,32.4,228.13849999999996,316.9375,233.5,64.98571428571428,6.13235294117647,2834.6153846153848,12.225882352941177,179.98529411764707,1.1130803571428571,83.34444444444445,685.240415263158,34.388888888888886,28.694736842105264,['smooth'],"['white', 'black']","['fiberglass', 'wood']",['rectangle'],[],['mountain'],[],llava_7b_standard
142,,snowboard,47.032727272727264,138.73333333333332,282.2763157894737,108.32941176470588,16.301333333333336,14.991052631578947,285.28999999999996,1056.1000000000001,147.47736842105263,21.250555555555554,31.518749999999997,38.857142857142854,204.19033375,227.4764705882353,409.412,47.443,32.692499999999995,531250000000783.94,53.00052631578947,223.5151111111111,111.47657894736844,93.06526315789473,533.11875,65.03,42.394444444444446,[],[],['wood'],['rectangle'],[],[],[],llama_30b_standard
143,,snowboard,1.4700000000000002,144.31199999999998,1357.3684210526317,77.12222222222222,65.10499999999999,1.5,144.05,1447.25,155.925,129.7,-0.4473684210526316,25.580000000000002,259.65749999999997,699.8925,473.06000000000006,410.9985,3.473684210526316,2935.0,6.871428571428572,5.938888888888888,14.1625,39.49473684210526,471.0,46.927499999999995,8.41,[],"['blue', 'red', 'yellow', 'green', 'white', 'black']","['wood', 'fiberglass']",['rectangle'],[],[],[],llama31_8b_standard
144,,apple,0.2575,6.575,49.25,2.575,0.18250000000000005,0.14999999999999997,7.602000000000001,51.1,2.525,0.17750000000000002,20.8,53.333333333333336,285.6499999999999,0.5,0.5,0.4375,0.16499999999999998,150.0,0.39499999999999996,1.4,0.14999999999999997,7.3740000000000006,58.4,2.825,0.2475,[],"['yellow', 'green', 'red']",['skin'],"['round', 'oval']",[],"['grocery', 'store']",['sweet'],qwen25_7b_standard
145,,apple,0.22002283944999998,2.612,69.66499999999999,1.0744375,0.6927249368405,0.38987283945,4.6042000000000005,22.695,1.54,0.5865,16.975,65.48499999999999,239.62599999999998,1.365625,1.4895,0.9799999999999999,0.4919999999999999,132.64950000000002,0.5855,0.6888500000000001,0.279,3.1825,14.0975,1.074,0.5082,['smooth'],"['red', 'yellow', 'green']",['skin'],"['round', 'oval']",[],[],[],qwen25_1b_standard
146,,apple,0.08701345,7.255,70.5,2.9650000000000003,0.20075000000000004,0.07910000000000002,7.205,70.0,2.995,0.2615,10.055555555555555,60.95,294.8499999999999,0.02631578947368421,0.171875,0.23199999999999998,0.10300000000000002,117.5,0.35550000000000004,0.33,0.06804999999999999,7.284999999999999,70.25,2.830000000000001,0.279,[],"['yellow', 'green', 'red']",['wood'],"['round', 'oval']",[],"['grocery', 'home', 'orchard', 'market', 'garden', 'store', 'supermarket', 'park']",[],phi3mini_4k_instruct_q4
147,,apple,0.18237857142857145,6.5829375,74.96444444444445,2.526315789473684,1.5979999999999999,0.18525,7.8125,70.02777777777777,3.2,0.9323333333333335,13.75,67.2,293.9442105263157,0.6617647058823529,0.70625,0.529,19.1894375,138.31544444444444,0.5525833333333333,21.34375,0.14222500000000002,6.779999999999999,70.03888888888889,3.0416666666666665,0.6270717718749999,[],"['yellow', 'green', 'red']",['wood'],"['oval', 'round']",[],['orchard'],[],llava_7b_standard
148,,apple,4.783421052631579,6.1226666666666665,62.82647058823529,3.0477777777777777,1.9533333333333331,2.8305,7.5253,58.1635,2.8111111111111113,8.273527777777778,17.923125,53.56071428571429,11938.944117647057,4.504736842105263,1.8700687500000002,9.013684680249009,129.93297894744686,103.21068500000001,32.852842105263164,22.552276,4.368047058823529,15.551296296296293,110.39499999999998,2.8583333333333334,2.076172839450615,[],['red'],[],['round'],[],[],[],llama_30b_standard
149,,apple,0.0676473687368421,6.8625,68.12105263157895,2.3954999999999997,0.1418725,0.06823500000000002,7.3950000000000005,68.685,2.431,0.11542105263157895,20.175,47.445,291.99399999999997,1.2060000000000002,1.204,1.4689999999999999,0.149,123.13759999999999,2.916000000000001,3.2050000000000005,0.069525,7.297222222222222,69.2175,2.7625,0.08267499999999998,[],"['yellow', 'green', 'red']",[],['oval'],[],[],[],llama31_8b_standard
150,,cup,0.13749999999999998,7.55,71.0,3.025,0.2125,0.051000000000000004,7.6,71.0,2.975,0.08750000000000001,25.0,102.39999999999999,295.3999999999999,2.588235294117647,2.5,0.15,0.25,29.85,0.16075,4.3,0.11374999999999998,7.35,70.0,2.625,0.16,[],"['blue', 'red', 'yellow', 'transparent', 'green', 'white']","['steel', 'ceramic', 'plastic', 'glass', 'metal']","['oval', 'square', 'cylindrical', 'conical']",[],"['bathroom', 'kitchen', 'dining room']",[],qwen25_7b_standard
151,,cup,0.09584999999999999,10.725,105.25,2.85,1.41025,0.10436283945,10.55,122.5489,2.8869999999999996,0.9224,22.225,65.255,224.00999999999993,2.0225,1.2109999999999999,0.387,0.172,93.7385,0.45,3.3577500000000002,0.07615,8.8,23.675,2.6305,0.7177499999999999,['smooth'],"['yellow', 'green', 'blue', 'red']","['glass', 'ceramic', 'steel', 'plastic', 'metal']","['round', 'oval']",[],"['bathroom', 'kitchen']",[],qwen25_1b_standard
152,,cup,0.09100000000000001,8.07,88.5,3.875,1.8670555555555555,0.0521,8.05,84.85,3.7125,1.7025,17.675,57.71,293.6499999999999,0.0,0.030555555555555558,0.0,0.242,202.5,0.4665,8.209999999999999,0.05795,7.675,77.75,3.625,0.9024999999999999,['smooth'],"['blue', 'red', 'yellow', 'pink', 'green', 'white', 'black', 'or', 'silver']",[],"['sphere', 'cone', 'cylinder']",[],[],[],phi3mini_4k_instruct_q4
153,,cup,0.21030000000000001,9.619444444444445,105.325,2.807142857142857,0.33171875000000006,0.21033889,9.886842105263158,127.6842105263158,3.3606725157894735,0.26753998888888886,25.175,46.230000000000004,300.72105263157886,1.2443749999999998,0.4861111111111111,0.2449035493125,0.22573230347058826,67.71411764705881,0.4822563188147059,1.9472941176470588,0.20005555555555554,10.3396,77.88383333333334,3.265625,0.4221111111111111,['smooth'],['white'],"['glass', 'ceramic', 'plastic']",['round'],[],['table'],[],llava_7b_standard
154,,cup,2.095116643049933,5.266066666666666,772.1719375,2.485294117647059,1.9108888888888889,0.8563785294117648,14.559367133687724,115.15526315789472,2.9100955155555557,2.3603294999999997,38.28294117647059,72.38133333333333,228.23999999999998,5.5009999999999994,31.747355000000006,55.24826227376179,114.80722222222221,141.64069999999998,2.016111111111111,14.598411764705883,1.5225501226894806,10.097625,68.4388888888889,3.326388888888889,2.60875,[],['red'],[],[],[],[],[],llama_30b_standard
155,,cup,0.12150000000000001,9.98,111.66666666666667,4.301500000000001,0.135075,0.148,13.165000000000001,159.75,6.5125,0.11716663331650001,29.575,72.06,293.1199999999999,6.239999999999999,8.490000000000002,5.019,0.38,251.0175,1.075,10.297,0.1168421052631579,9.4,101.85,5.423684210526315,0.11179999999999998,['smooth'],"['blue', 'red', 'white', 'black', 'green']","['steel', 'ceramic', 'plastic', 'glass']","['cylindrical', 'oval']",[],[],[],llama31_8b_standard
156,,person,1.7,170.0,1751.5,68.45,5.68,1.75,170.0,1715.0,68.1,5.500000000000001,36.5,98.59999999999998,310.928,30000.0,42575.0,150.0,70.21,64660.0,150.0,4804.0,0.5,56.84999999999999,676.0,14.05,5.6,[],['seal brown'],['cloth'],[],[],['home'],[],qwen25_7b_standard
157,,person,1.75,172.32142857142858,170.22857142857143,54.771428571428565,15.893750000000002,1.7516470588235293,171.07894736842104,171.67368421052632,62.6015,14.30421052631579,36.48421052631579,98.59999999999998,296.452476304,88269.41949999999,72524069.25573736,1344.5361111111113,62.91055555555555,655042.6111111111,159.54545454545453,152.8125,1.5563157894736843,169.71052631578948,168.89027777777778,60.94631578947369,13.620666666666667,[],"['blue', 'red', 'yellow', 'green']",[],"['circle', 'regular pentagon', 'triangle', 'regular hexagon', 'square']",[],"['home', 'workplace', 'restaurant', 'library', 'schoolhouse']",[],qwen25_1b_standard
158,,person,1.735,170.0,170.0,67.50500000000001,5.515000000000001,1.75,174.75,1646.25,69.575,5.5005,37.0,98.59999999999998,303.8499999999999,13500.0,4500.0,88.15789473684211,67.065,63425.0,173.75,159.405,0.5,169.0,275.5,19.82,4.15,"['soft', 'bumpy', 'smooth', 'rough']","['grey', 'seal brown', 'blue', 'red', 'yellow', 'purple', 'pink', 'orange', 'green', 'white', 'black']","['wood', 'plastic', 'glass', 'metal']","['regular pentagon', 'circle', 'oval', 'rectangle', 'triangle', 'regular hexagon', 'square']",[],"['grocery', 'coffee shop', 'home', 'workplace', 'airfield', 'beach', 'restaurant', 'hospital', 'library', 'shopping mall', 'gym', 'store', 'schoolhouse', 'park', 'office', 'museum', 'church']",['curious'],phi3mini_4k_instruct_q4
159,,person,1.7315789473684209,152.97222222222223,1212.7470588235294,43.30625,4.090624999999999,1.7093749999999999,159.34666666666666,601.5626923076923,30.565263157894737,5.449999999999999,21.655,62.48,288.27368421052626,60594.21882352941,2026.625656923077,62.36114285714285,65.34240531585556,39811.109375,101.37777777777778,105.97333333333333,1.1609136766666666,151.43666666666664,1424.6633223529413,12.452813515210527,5.380529411764706,[],['black'],['skin'],['humanoid'],[],['home'],[],llava_7b_standard
160,,person,16.572142857142858,146.41,303.1233333333333,43.165,13.626666666666665,7.412999999999999,81.26285714285714,582.3266666666666,42.69583333333333,8.948571428571428,30.228571428571428,32.0,138.75,15437279.8575,830.0,154460.129375,94.78571428571429,67.79076923076923,147.05555555555554,122.65,4.808333333333334,292.28000000000003,422.3363636363636,33.70396846153846,3.5457777777777775,[],['red'],[],[],[],[],[],llama_30b_standard
161,,person,1.6974999999999998,172.6357894736842,1715.455,68.76263157894736,5.876000000000001,1.6942499999999998,167.83499999999998,1684.1471052631578,68.197,5.7609,26.353499999999997,82.582,303.907894736842,494628.35727272724,9007.89,13788.6,66.38235294117646,52872.75,169.31526315789472,1067.331,1.0445499999999996,135.16894736842104,884.025,44.6225,3.4502105263157894,"['soft', 'rough', 'smooth']",[],[],[],[],"['home', 'schoolhouse', 'park']",[],llama31_8b_standard
162,,baseball bat,0.9144,76.21,848.1,34.0,2.5,0.9144,91.631,960.0,34.0,3.3625,20.225,71.0,293.6499999999999,33.9455,28.3245,2.2,0.7277000000000001,780.0,3.3,33.0,0.15728000000000003,7.112,73.74500000000002,2.7125,1.0379999999999998,['smooth'],"['black', 'grey', 'red', 'green']","['wood', 'metal']","['cylindrical', 't-shaped']",[],[],[],qwen25_7b_standard
163,,baseball bat,0.20357283945,86.6405,564.3991381700001,27.448,12.23879,6.359505178899999,76.20055,300.39525,33.4375,7.933250000000001,19.43,67.2975,256.6224999999999,25.198500000000003,597.429,15.004499999999998,1.1927499999999998,1095.4715,11.756,137.43,0.1364,58.557500000000005,408.0775,23.5725,9.279,[],"['red', 'blue', 'black']","['wood', 'leather']",['round'],[],"['home', 'store']",[],qwen25_1b_standard
164,,baseball bat,1.0835,116.0,484.125,34.144999999999996,2.825500000000001,1.047,100.475,181.9,33.970000000000006,2.787,24.615384615384617,66.66,295.68385,59.25736842105264,82.0,24.136363636363637,1.2120000000000002,754.5,23.490000000000002,32.0,0.14415,4.352000000000001,259.0,2.7399999999999998,2.5285000000000006,['smooth'],"['seal brown', 'blue', 'red', 'yellow', 'green', 'white', 'black']",[],"['cylindrical', 'rectangle', 'oval']",[],"['home', 'baseball field', 'store']",[],phi3mini_4k_instruct_q4
165,,baseball bat,1.274006125,61.049962406015034,7080.210526315789,36.05,11.205555555555556,1.3074117647058823,71.442,1093.0735294117646,34.47222222222222,12.657371000000001,32.2375,69.39,294.99736842105256,71.265,39.02194444444445,11.17134375,0.4943243823529412,240.26103484529412,2.731705882352941,19.768250000000002,0.29873529411764704,28.03610526315789,982.1661827777776,2.5833333333333335,4.2595625,[],['seal brown'],"['aluminium', 'wood']",[],[],[],[],llava_7b_standard
166,,baseball bat,0.6451500000000001,75.86795616666667,418.59262499999994,32.1415,8.132222222222222,9.07135,64.12691090887245,596.2205759999999,22.02315789473684,8.7674,26.45006944444444,59.516666666666666,258.828,546.007,143.44666666666666,4.78541519311235,1.3035231131099998,112.56850461850001,4.9355,13.305555555555557,2.304415755,19.639999999999997,124.65799999999999,5.702210526315789,1.7989800000000002,[],[],['wood'],[],[],[],[],llama_30b_standard
167,,baseball bat,1.03867,92.06700000000001,816.6716666666666,33.009,33.305,0.98755,92.519,1074.8123529411764,33.2625,33.1875,21.8,73.25,321.45789473684204,130.7865,86.588,147.42749999999995,0.898,281.73,32.065,32.035000000000004,0.23996111111111113,19.2465,156.3285,8.3985,2.364,[],"['white', 'black']","['wood', 'aluminium']","['cylindrical', 'oval']",[],[],[],llama31_8b_standard
168,,TV,1.5,63.31,517.5,32.0,2.95,1.65,50.510000000000005,1581.5,36.45,10.45,22.85,72.0,296.3999999999999,165.0,152.525,135.0,5.67,3650.0,24.75,61.59499999999999,1.5,72.96000000000001,867.5,40.5,9.3,[],"['black', 'silver', 'grey', 'white']","['glass', 'metal', 'plastic']","['circular', 'oval', 'rectangle']",[],['living room'],[],qwen25_7b_standard
169,,TV,4.05175,43.29833333333333,564.7339000000001,26.792631578947372,18.875999999999998,12.016549999999999,38.25599999999999,277.054,26.906,20.455000000000002,22.06,66.275,62.2275,138.8165,85.71000000000001,40.4085,5.711764705882353,1696.243,8.015882352941176,3.549235294117647,18.626749999999998,61.0375,669.72,32.382,19.333000000000002,"['rough', 'smooth']",['black'],"['glass', 'plastic', 'metal']","['square', 'rectangle']",[],"['bedroom', 'kitchen', 'living room']",[],qwen25_1b_standard
170,,TV,0.7324999999999999,73.245,361.305,25.329999999999995,0.7575,0.6674999999999999,82.15,727.2800000000001,32.93,2.3550000000000004,23.0,69.8,296.7124999999999,391.66499999999996,171.875,0.0,4.925,304.48499999999996,8.8,8.45,0.7224999999999999,82.75,702.5,33.08,3.225,['smooth'],"['grey', 'seal brown', 'blue', 'red', 'yellow', 'purple', 'pink', 'orange', 'green', 'white', 'black']",[],"['rectangle', 'oval']",[],"['home', 'office', 'restaurant', 'library', 'store', 'airfield', 'gym', 'hotel', 'schoolhouse']",[],phi3mini_4k_instruct_q4
171,,TV,0.5677777777777778,36.294444444444444,231.84666666666666,26.04625,14.814705882352941,0.6052941176470588,59.7,535.2631578947369,29.7125,22.04277777777778,24.03,51.307500000000005,297.6549999999999,406.33687499999996,503.0147058823529,93.71205882352942,6.027333333333334,1815.1923076923076,8.222222222222221,8.703333333333335,0.6558823529411765,49.4375,438.203125,36.411764705882355,26.938,[],['black'],"['metal', 'plastic', 'glass']",['rectangle'],[],['living room'],[],llava_7b_standard
172,,TV,7263.553588235293,44.02727272727273,536.1538461538462,27.364285714285717,13.921428571428573,1.0735294117647058,104.39111111111112,711.3210526315789,33.733333333333334,4.974967196470588,30.629166666666666,57.333333333333336,250.684674342283,895.105,670.9473684210526,126.97052631578947,18.507058823529412,6718.483111111112,15.367235294117647,15.38529411764706,16.44712971075223,107.83842105263157,1069.2588235294118,46.57142857142857,23.44,[],[],['plastic'],['rectangle'],[],['living room'],[],llama_30b_standard
173,,TV,1.057,50.305263157894736,515.045,39.22222222222222,8.377500000000001,1.1335,102.175,892.3465,41.455,14.5125,22.944444444444443,71.71052631578948,300.72368421052624,540.4689999999999,502.54949999999997,488.4995,14.31578947368421,7.947058823529411,30.241666666666664,9.373684210526315,7.3325000000000005,99.59700000000001,960.805,41.839999999999996,5.0600000000000005,[],"['grey', 'silver', 'beige', 'white', 'black']",['plastic'],['rectangle'],[],[],[],llama31_8b_standard
174,,toothbrush,0.42750000000000005,25.0,150.0,9.775,0.5,0.47750000000000004,25.08,192.5,10.225,0.5,22.625,97.26999999999998,296.6499999999999,4.968999999999999,5.2475000000000005,3.4,0.05000000000000001,50.22500000000001,0.1425,0.4375,0.11250000000000002,2.7,20.56,1.575,0.25,['soft'],"['red', 'blue', 'green', 'white', 'black']","['nylon', 'steel']","['cylindrical', 'round']",[],['bathroom'],[],qwen25_7b_standard
