model,concept,dimension,measurement,avg_m,gt_m,avg_mm,gt_mm,avg_cm,gt_cm,avg_ft,gt_ft,avg_in,gt_in,abs_pct_err
llama3.1:8b,vase,width,inches,0.207137,0.16547619047619,207.137,165.47619047619,20.7137,16.547619047619,0.679583333330615,0.5429008873869032,8.154999999967378,6.514810648642838,0.25176316546762945
llama3.1:8b,vase,width,meters,0.2225,0.16547619047619,222.5,165.47619047619,22.25,16.547619047619,0.7299868766375001,0.5429008873869032,8.75984251965,6.514810648642838,0.3446043165467665
llama3.1:8b,wine glass,height,feet,0.0660654,0.167058823529412,66.0654,167.058823529412,6.60654,16.705882352941202,0.216749999999133,0.5480932530470597,2.600999999989596,6.577119036564715,0.6045380985915499
llama3.1:8b,wine glass,height,inches,0.23088599999999998,0.167058823529412,230.88599999999997,167.058823529412,23.0886,16.705882352941202,0.7574999999969699,0.5480932530470597,9.089999999963638,6.577119036564715,0.3820640845070401
llama3.1:8b,wine glass,height,meters,0.181,0.167058823529412,181.0,167.058823529412,18.099999999999998,16.705882352941202,0.593832020995,0.5480932530470597,7.125984251939999,6.577119036564715,0.08345070422535049
llama3.1:8b,wine glass,length,feet,0.08122920000000002,0.0852941176470588,81.22920000000002,85.2941176470588,8.122920000000002,8.52941176470588,0.2664999999989341,0.27983634398529406,3.1979999999872084,3.358036127823528,0.04765765517241333
llama3.1:8b,wine glass,length,inches,0.24225249999999998,0.0852941176470588,242.25249999999997,85.2941176470588,24.22525,8.52941176470588,0.7947916666634874,0.27983634398529406,9.537499999961849,3.358036127823528,1.8402017241379316
llama3.1:8b,wine glass,length,meters,0.2225,0.0852941176470588,222.5,85.2941176470588,22.25,8.52941176470588,0.7299868766375001,0.27983634398529406,8.75984251965,3.358036127823528,1.6086206896551731
llama3.1:8b,wine glass,width,feet,0.083184999999492,0.0852941176470588,83.18499999949199,85.2941176470588,8.3184999999492,8.52941176470588,0.27291666666390835,0.27983634398529406,3.2749999999668997,3.358036127823528,0.024727586212852138
llama3.1:8b,wine glass,width,inches,0.09725025000000001,0.0852941176470588,97.25025000000001,85.2941176470588,9.725025,8.52941176470588,0.3190624999987238,0.27983634398529406,3.828749999984685,3.358036127823528,0.14017534482758667
llama3.1:8b,wine glass,width,meters,0.08075,0.0852941176470588,80.75,85.2941176470588,8.075000000000001,8.52941176470588,0.26492782152125,0.27983634398529406,3.1791338582549997,3.358036127823528,0.05327586206896521
llama_30b_standard,TV,height,feet,4.243251428571429,0.802068965517241,4243.251428571429,802.068965517241,424.3251428571429,80.2068965517241,13.921428571372887,2.631459860610344,167.05714285647463,31.57751832732412,4.290382262621302
llama_30b_standard,TV,height,inches,0.6950528571428572,0.802068965517241,695.0528571428573,802.068965517241,69.50528571428572,80.2068965517241,2.280357142848022,2.631459860610344,27.36428571417626,31.57751832732412,0.13342507063014322
llama_30b_standard,TV,height,meters,7263.553588235293,0.802068965517241,7263553.5882352935,802.068965517241,726355.3588235293,80.2068965517241,23830.556391752754,2.631459860610344,285966.676701033,31.57751832732412,9055.021240706088
llama_30b_standard,TV,length,feet,1.5163700014842354,0.129655172413793,1516.3700014842354,129.65517241379303,151.63700014842354,12.9655172413793,4.974967196450689,0.42537786224827556,59.69960635740826,5.104534346979307,10.695406926341185
llama_30b_standard,TV,length,inches,0.8568266666666666,0.129655172413793,856.8266666666666,129.65517241379303,85.68266666666666,12.9655172413793,2.8111111110998666,0.42537786224827556,33.733333333198395,5.104534346979307,5.608503546099295
llama_30b_standard,TV,length,meters,1.0735294117647058,0.129655172413793,1073.5294117647059,129.65517241379303,107.35294117647058,12.9655172413793,3.5220781225735296,0.42537786224827556,42.264937470882344,5.104534346979307,7.279881101376726
llama_30b_standard,TV,width,feet,7.144512000000001,1.24724137931035,7144.512000000001,1247.24137931035,714.4512000000001,124.724137931035,23.43999999990624,4.0919992759362245,281.27999999887487,49.10399131123469,4.7282512579485525
llama_30b_standard,TV,width,inches,1.1829142857142856,1.24724137931035,1182.9142857142856,1247.24137931035,118.29142857142855,124.724137931035,3.880952380936857,4.0919992759362245,46.57142857124228,49.10399131123469,0.051575496662589496
llama_30b_standard,TV,width,meters,16.44712971075223,1.24724137931035,16447.12971075223,1247.24137931035,1644.7129710752229,124.724137931035,53.96039931327573,4.0919992759362245,647.5247917593086,49.10399131123469,12.186805684595319
llama_30b_standard,apple,height,feet,0.5953760000000001,0.0746153846153846,595.3760000000001,74.6153846153846,59.53760000000001,7.46153846153846,1.9533333333255205,0.24480113062692302,23.43999999990624,2.937613567523076,6.979265979381446
llama_30b_standard,apple,height,inches,0.07741355555555555,0.0746153846153846,77.41355555555556,74.6153846153846,7.741355555555556,7.46153846153846,0.25398148148046557,0.24480113062692302,3.0477777777655866,2.937613567523076,0.03750126002290975
llama_30b_standard,apple,height,meters,4.783421052631579,0.0746153846153846,4783.421052631579,74.6153846153846,478.34210526315786,7.46153846153846,15.693638624056579,0.24480113062692302,188.32366348867893,2.937613567523076,63.10770482908303
llama_30b_standard,apple,length,feet,2.521771266666667,0.08,2521.771266666667,80.0,252.1771266666667,8.0,8.273527777744686,0.26246719160000004,99.28233333293622,3.1496062992,30.52214083333334
llama_30b_standard,apple,length,inches,0.07140222222222223,0.08,71.40222222222222,80.0,7.1402222222222225,8.0,0.23425925925832225,0.26246719160000004,2.8111111110998666,3.1496062992,0.10747222222222216
llama_30b_standard,apple,length,meters,2.8305,0.08,2830.5,80.0,283.04999999999995,8.0,9.286417322797499,0.26246719160000004,111.43700787356998,3.1496062992,34.381249999999994
llama_30b_standard,apple,width,feet,0.6328174814645474,0.0761538461538462,632.8174814645474,76.1538461538462,63.28174814645474,7.615384615384619,2.0761728394423105,0.24984857661923093,24.91407407330772,2.9981829194307705,7.30972450407991
llama_30b_standard,apple,width,inches,0.07260166666666666,0.0761538461538462,72.60166666666666,76.1538461538462,7.260166666666666,7.615384615384619,0.23819444444349167,0.24984857661923093,2.8583333333218994,2.9981829194307705,0.04664478114478175
llama_30b_standard,apple,width,meters,4.368047058823529,0.0761538461538462,4368.047058823529,76.1538461538462,436.8047058823529,7.615384615384619,14.330863053825647,0.24984857661923093,171.97035664590774,2.9981829194307705,56.358193701723074
llama_30b_standard,backpack,height,feet,2.80890345,0.47,2808.90345,470.0,280.89034499999997,47.0,9.215562499963138,1.54199475065,110.58674999955764,18.503937007799998,4.976390319148937
llama_30b_standard,backpack,height,inches,0.4412381052631578,0.47,441.2381052631578,470.0,44.12381052631578,47.0,1.4476315789415777,1.54199475065,17.371578947298932,18.503937007799998,0.061195520716685436
llama_30b_standard,backpack,height,meters,2.5136842105263155,0.47,2513.6842105263154,470.0,251.36842105263156,47.0,8.246995441326316,1.54199475065,98.96394529591576,18.503937007799998,4.348264277715565
llama_30b_standard,backpack,length,feet,3.452347284888889,0.49,3452.347284888889,490.0,345.2347284888889,49.0,11.326598703658398,1.60761154855,135.91918444390075,19.291338582599998,6.045606703854875
llama_30b_standard,backpack,length,inches,0.3938778,0.49,393.8778,490.0,39.38778,49.0,1.2922499999948311,1.60761154855,15.506999999937971,19.291338582599998,0.1961677551020408
llama_30b_standard,backpack,length,meters,2.2942105263157897,0.49,2294.2105263157896,490.0,229.42105263157896,49.0,7.5269374222657905,1.60761154855,90.32324906718948,19.291338582599998,3.6820622986036526
llama_30b_standard,backpack,width,feet,2.6370413684210527,0.4,2637.0413684210525,400.0,263.7041368421053,40.0,8.651710526281184,1.3123359580000002,103.82052631537418,15.748031496,5.592603421052631
llama_30b_standard,backpack,width,inches,0.3930315789473684,0.4,393.0315789473684,400.0,39.30315789473684,40.0,1.2894736842053685,1.3123359580000002,15.47368421046442,15.748031496,0.01742105263157906
llama_30b_standard,backpack,width,meters,14.55795,0.4,14557.95,400.0,1455.795,40.0,47.76230314941525,1.3123359580000002,573.147637792983,15.748031496,35.394875
llama_30b_standard,banana,height,feet,1.2983447440594509,0.068,1298.344744059451,68.0,129.8344744059451,6.800000000000001,4.259661233773811,0.22309711286000003,51.115934805285725,2.67716535432,18.093305059697805
llama_30b_standard,banana,height,inches,0.28335157157894736,0.068,283.35157157894736,68.0,28.335157157894734,6.800000000000001,0.9296311403471587,0.22309711286000003,11.155573684165903,2.67716535432,3.1669348761609903
llama_30b_standard,banana,height,meters,1.4009375,0.068,1400.9375,68.0,140.09375,6.800000000000001,4.5962516404015625,0.22309711286000003,55.15501968481875,2.67716535432,19.602022058823525
llama_30b_standard,banana,length,feet,0.9870528747600001,0.224,987.0528747600001,224.0,98.70528747600001,22.400000000000002,3.238362449987047,0.7349081364800001,38.86034939984456,8.81889763776,3.406486048035715
llama_30b_standard,banana,length,inches,0.17761331,0.224,177.61330999999998,224.0,17.761331,22.400000000000002,0.5827208333310024,0.7349081364800001,6.992649999972029,8.81889763776,0.20708343750000002
llama_30b_standard,banana,length,meters,3.7603078947368425,0.224,3760.3078947368426,224.0,376.03078947368425,22.400000000000002,12.336968158536093,0.7349081364800001,148.0436179024331,8.81889763776,15.787088815789474
llama_30b_standard,banana,width,feet,0.21564311004049336,0.132,215.64311004049335,132.0,21.564311004049337,13.200000000000001,0.7074905185027257,0.43307086614000007,8.489886222032707,5.19685039368,0.6336599245491921
llama_30b_standard,banana,width,inches,0.11727687999999999,0.132,117.27687999999999,132.0,11.727687999999999,13.200000000000001,0.3847666666651276,0.43307086614000007,4.61719999998153,5.19685039368,0.11153878787878803
llama_30b_standard,banana,width,meters,2.9413289933333333,0.132,2941.3289933333335,132.0,294.13289933333334,13.200000000000001,9.65002950564819,0.43307086614000007,115.80035406777826,5.19685039368,21.282795404040403
llama_30b_standard,baseball bat,height,feet,2.4787013333333334,0.06,2478.7013333333334,60.0,247.87013333333334,6.0,8.132222222189695,0.19685039370000001,97.58666666627632,2.3622047243999997,40.31168888888889
llama_30b_standard,baseball bat,height,inches,0.8163941,0.06,816.3941,60.0,81.63941,6.0,2.6784583333226197,0.19685039370000001,32.141499999871435,2.3622047243999997,12.606568333333335
llama_30b_standard,baseball bat,height,meters,0.64515,0.06,645.15,60.0,64.515,6.0,2.11663385825925,0.19685039370000001,25.399606299111,2.3622047243999997,9.752500000000001
llama_30b_standard,baseball bat,length,feet,2.6723035200000003,0.78,2672.3035200000004,780.0,267.23035200000004,78.0,8.767399999964931,2.5590551181000003,105.20879999957917,30.7086614172,2.426030153846154
llama_30b_standard,baseball bat,length,inches,0.5593882105263157,0.78,559.3882105263157,780.0,55.93882105263157,78.0,1.8352631578873957,2.5590551181000003,22.023157894648744,30.7086614172,0.2828356275303645
llama_30b_standard,baseball bat,length,meters,9.07135,0.78,9071.35,780.0,907.1350000000001,78.0,29.761646981508253,2.5590551181000003,357.139763778099,30.7086614172,10.6299358974359
llama_30b_standard,baseball bat,width,feet,0.548329104,0.06,548.329104,60.0,54.8329104,6.0,1.7989799999928042,0.19685039370000001,21.587759999913647,2.3622047243999997,8.1388184
llama_30b_standard,baseball bat,width,inches,0.14483614736842104,0.06,144.83614736842105,60.0,14.483614736842105,6.0,0.47518421052441506,0.19685039370000001,5.70221052629298,2.3622047243999997,1.4139357894736841
llama_30b_standard,baseball bat,width,meters,2.304415755,0.06,2304.415755,60.0,230.4415755,6.0,7.560419143670546,0.19685039370000001,90.72502972404654,2.3622047243999997,37.40692925
llama_30b_standard,baseball glove,height,feet,2.2723745408400005,0.1,2272.3745408400005,100.0,227.23745408400003,10.0,7.455297049970181,0.32808398950000006,89.46356459964215,3.937007874,21.723745408400003
llama_30b_standard,baseball glove,height,inches,0.33248727,0.1,332.48727,100.0,33.248727,10.0,1.0908374999956367,0.32808398950000006,13.090049999947638,3.937007874,2.3248727
llama_30b_standard,baseball glove,height,meters,0.734705,0.1,734.705,100.0,73.4705,10.0,2.4104494750559753,0.32808398950000006,28.925393700671698,3.937007874,6.34705
llama_30b_standard,baseball glove,length,feet,2.347225122067317,0.33,2347.225122067317,330.0,234.7225122067317,33.0,7.700869823024699,1.08267716535,92.41043787629637,12.9921259842,6.11280340020399
llama_30b_standard,baseball glove,length,inches,0.25789466666666666,0.33,257.89466666666664,330.0,25.789466666666666,33.0,0.8461111111077267,1.08267716535,10.15333333329272,12.9921259842,0.21850101010101017
llama_30b_standard,baseball glove,length,meters,1.38210415,0.33,1382.10415,330.0,138.210415,33.0,4.534462434365064,1.08267716535,54.413549212380765,12.9921259842,3.1881943939393933
llama_30b_standard,baseball glove,width,feet,7.676067157894737,0.24,7676.067157894737,240.0,767.6067157894737,24.0,25.183947368320318,0.7874015748000001,302.20736841984376,9.448818897599999,30.983613157894737
llama_30b_standard,baseball glove,width,inches,0.265176,0.24,265.17600000000004,240.0,26.5176,24.0,0.8699999999965201,0.7874015748000001,10.439999999958241,9.448818897599999,0.10490000000000013
llama_30b_standard,baseball glove,width,meters,13.919059108006886,0.24,13919.059108006886,240.0,1391.9059108006886,24.0,45.66620442241211,0.7874015748000001,547.9944530689452,9.448818897599999,56.99607961669536
llama_30b_standard,bed,height,feet,1.3440998434902314,1.03333333333333,1344.0998434902315,1033.33333333333,134.40998434902315,103.33333333333302,4.409776389386008,3.390201224833323,52.91731667263208,40.68241469799987,0.3007417840228086
llama_30b_standard,bed,height,inches,1.1931315789473684,1.03333333333333,1193.1315789473683,1033.33333333333,119.31315789473685,103.33333333333302,3.914473684194869,3.390201224833323,46.97368421033842,40.68241469799987,0.15464346349745692
llama_30b_standard,bed,height,meters,1.2710526315789472,1.03333333333333,1271.0526315789473,1033.33333333333,127.10526315789473,103.33333333333302,4.170120182328947,3.390201224833323,50.04144218794736,40.68241469799987,0.2300509337860818
llama_30b_standard,bed,length,feet,1.8260728421052632,2.089,1826.0728421052631,2089.0,182.60728421052633,208.9,5.991052631554983,6.853674540655001,71.89263157865979,82.24409448786,0.1258626892746466
llama_30b_standard,bed,length,inches,2.2026879999999998,2.089,2202.6879999999996,2089.0,220.26879999999997,208.9,7.22666666663776,6.853674540655001,86.7199999996531,82.24409448786,0.054422211584490086
llama_30b_standard,bed,length,meters,2.0195,2.089,2019.4999999999998,2089.0,201.95,208.9,6.6256561679525,6.853674540655001,79.50787401542999,82.24409448786,0.03326950694112021
llama_30b_standard,bed,width,feet,4.078111111111111,1.616,4078.1111111111113,1616.0,407.81111111111113,161.60000000000002,13.379629629576112,5.301837270320001,160.55555555491333,63.62204724384,1.523583608360836
llama_30b_standard,bed,width,inches,2.042561052631579,1.616,2042.561052631579,1616.0,204.2561052631579,161.60000000000002,6.7013157894468804,5.301837270320001,80.41578947336255,63.62204724384,0.26396104742053156
llama_30b_standard,bed,width,meters,1.895,1.616,1895.0,1616.0,189.5,161.60000000000002,6.217191601025,5.301837270320001,74.6062992123,63.62204724384,0.17264851485148508
llama_30b_standard,bench,height,feet,1.2446059764705883,0.825862068965517,1244.6059764705883,825.862068965517,124.46059764705883,82.5862068965517,4.083352941160138,2.7095212236293094,49.00023529392165,32.51425468355171,0.5070385518850553
llama_30b_standard,bench,height,inches,0.5415930875,0.825862068965517,541.5930875,825.862068965517,54.15930875,82.5862068965517,1.776880208326226,2.7095212236293094,21.32256249991471,32.51425468355171,0.3442087875782879
llama_30b_standard,bench,height,meters,1.0359411764705884,0.825862068965517,1035.9411764705883,825.862068965517,103.59411764705884,82.5862068965517,3.398757140637942,2.7095212236293094,40.7850856876553,32.51425468355171,0.25437553727127654
llama_30b_standard,bench,length,feet,1.5852607894736843,1.11620689655172,1585.2607894736843,1116.20689655172,158.52607894736843,111.620689655172,5.20098684208446,3.662096117281021,62.41184210501351,43.945153407372246,0.42022128188869373
llama_30b_standard,bench,length,inches,1.25095,1.11620689655172,1250.95,1116.20689655172,125.095,111.620689655172,4.10416666665025,3.662096117281021,49.249999999802995,43.945153407372246,0.12071516836577492
llama_30b_standard,bench,length,meters,1.394736842105263,1.11620689655172,1394.7368421052631,1116.20689655172,139.4736842105263,111.620689655172,4.575908274605263,3.662096117281021,54.91089929526315,43.945153407372246,0.24953254312798204
llama_30b_standard,bench,width,feet,1.339114736842105,2.67758620689655,1339.114736842105,2677.58620689655,133.9114736842105,267.758620689655,4.393421052614005,8.784731649887926,52.721052631368046,105.4167797986551,0.4998798793506623
llama_30b_standard,bench,width,inches,0.8613775,2.67758620689655,861.3775,2677.58620689655,86.13775,267.758620689655,2.8260416666553625,8.784731649887926,33.912499999864345,105.4167797986551,0.6783007405022534
llama_30b_standard,bench,width,meters,1.1330333333333333,2.67758620689655,1133.0333333333333,2677.58620689655,113.30333333333333,267.758620689655,3.7173009623648334,8.784731649887926,44.607611548377996,105.4167797986551,0.5768452457608926
llama_30b_standard,bicycle,height,feet,1.113566050278182,0.405,1113.5660502781818,405.0,111.35660502781819,40.5,3.6534319234702353,1.3287401574750002,43.84118308164282,15.9448818897,1.7495458031560045
llama_30b_standard,bicycle,height,inches,0.5573140999999999,0.405,557.3140999999999,405.0,55.73140999999999,40.5,1.8284583333260194,1.3287401574750002,21.941499999912228,15.9448818897,0.3760841975308639
llama_30b_standard,bicycle,height,meters,1.2449999999999999,0.405,1244.9999999999998,405.0,124.49999999999999,40.5,4.084645669275,1.3287401574750002,49.01574803129999,15.9448818897,2.0740740740740735
llama_30b_standard,bicycle,length,feet,0.9055608,1.73,905.5608000000001,1730.0,90.55608000000001,173.0,2.9709999999881163,5.675853018350001,35.65199999985739,68.1102362202,0.476554450867052
llama_30b_standard,bicycle,length,inches,0.6949185999999999,1.73,694.9186,1730.0,69.49185999999999,173.0,2.279916666657547,5.675853018350001,27.35899999989056,68.1102362202,0.5983129479768787
llama_30b_standard,bicycle,length,meters,1.3291499999999998,1.73,1329.1499999999999,1730.0,132.915,173.0,4.36072834643925,5.675853018350001,52.32874015727099,68.1102362202,0.2317052023121388
llama_30b_standard,bicycle,width,feet,1.4834134736842104,1.05,1483.4134736842104,1050.0,148.34134736842103,105.0,4.86684210524369,3.4448818897500004,58.40210526292427,41.338582677,0.4127747368421051
llama_30b_standard,bicycle,width,inches,0.39019613684210525,1.05,390.19613684210526,1050.0,39.019613684210526,105.0,1.2801710526264583,3.4448818897500004,15.362052631517496,41.338582677,0.6283846315789474
llama_30b_standard,bicycle,width,meters,7.90622,1.05,7906.22,1050.0,790.6220000000001,105.0,25.939041994646903,3.4448818897500004,311.2685039357628,41.338582677,6.529733333333334
llama_30b_standard,boat,height,feet,2.2904917894736845,0.535,2290.4917894736845,535.0,229.04917894736846,53.5,7.514736842075205,1.755249343825,90.17684210490245,21.0629921259,3.281293064436793
llama_30b_standard,boat,height,inches,1.0058997647058823,0.535,1005.8997647058823,535.0,100.58997647058823,53.5,3.3001960784181716,1.755249343825,39.602352941018054,21.0629921259,0.8801864760857612
llama_30b_standard,boat,height,meters,2.559111111111111,0.535,2559.1111111111113,535.0,255.9111111111111,53.5,8.396033829071111,1.755249343825,100.75240594885332,21.0629921259,3.7833852544132913
llama_30b_standard,boat,length,feet,46.697752468333334,2.605,46697.75246833333,2605.0,4669.775246833334,260.5,153.20784930494273,8.546587926475,1838.4941916593125,102.55905511769998,16.92620056365963
llama_30b_standard,boat,length,inches,7.177371578947368,2.605,7177.371578947368,2605.0,717.7371578947368,260.5,23.54780701744967,8.546587926475,282.573684209396,102.55905511769998,1.7552290130316195
llama_30b_standard,boat,length,meters,6.153052631578947,2.605,6153.0526315789475,2605.0,615.3052631578947,260.5,20.18718054971895,8.546587926475,242.24616659662735,102.55905511769998,1.362016365289423
llama_30b_standard,boat,width,feet,2.49422652631579,0.78,2494.2265263157897,780.0,249.42265263157898,78.0,8.183157894704111,2.5590551181000003,98.19789473644933,30.7086614172,2.197726315789474
llama_30b_standard,boat,width,inches,1.5269649160830352,0.78,1526.9649160830352,780.0,152.69649160830352,78.0,5.009727414950549,2.5590551181000003,60.11672897940658,30.7086614172,0.9576473283115835
llama_30b_standard,boat,width,meters,3.161694117647059,0.78,3161.694117647059,780.0,316.1694117647059,78.0,10.373012196963295,2.5590551181000003,124.47614636355952,30.7086614172,3.0534539969834085
llama_30b_standard,book,height,feet,1.3824850176,0.02,1382.4850176,20.0,138.24850176,2.0,4.535711999981857,0.06561679790000001,54.428543999782285,0.7874015748,68.12425088
llama_30b_standard,book,height,inches,0.17297400000000002,0.02,172.97400000000002,20.0,17.297400000000003,2.0,0.56749999999773,0.06561679790000001,6.80999999997276,0.7874015748,7.648700000000002
llama_30b_standard,book,height,meters,20.64674223487451,0.02,20646.74223487451,20.0,2064.674223487451,2.0,67.73865562595775,0.06561679790000001,812.8638675114929,0.7874015748,1031.3371117437255
llama_30b_standard,book,length,feet,4.5230859500000005,0.192,4523.085950000001,192.0,452.308595,19.2,14.839520833273978,0.62992125984,178.0742499992877,7.55905511808,22.557739322916667
llama_30b_standard,book,length,inches,0.193294,0.192,193.29399999999998,192.0,19.3294,19.2,0.63416666666413,0.62992125984,7.609999999969559,7.55905511808,0.006739583333333279
llama_30b_standard,book,length,meters,119.64936232050043,0.192,119649.36232050043,192.0,11964.936232050042,19.2,392.5504013124076,0.62992125984,4710.60481574889,7.55905511808,622.1737620859398
llama_30b_standard,book,width,feet,2.4107775,0.13,2410.7775,130.0,241.07775,13.0,7.909374999968363,0.42650918635,94.91249999962034,5.1181102362,17.544442307692307
llama_30b_standard,book,width,inches,0.17632795454545452,0.13,176.32795454545453,130.0,17.63279545454545,13.0,0.5785037878764738,0.42650918635,6.942045454517685,5.1181102362,0.35636888111888093
llama_30b_standard,book,width,meters,91.47714285714287,0.13,91477.14285714287,130.0,9147.714285714286,13.0,300.1218597663286,0.42650918635,3601.462317195943,5.1181102362,702.6703296703297
llama_30b_standard,bottle,height,feet,0.8849021333333333,0.244666666666667,884.9021333333334,244.666666666667,88.49021333333333,24.4666666666667,2.9032222222106094,0.8027121609766679,34.83866666652731,9.632545931720012,2.616766212534055
llama_30b_standard,bottle,height,inches,0.20905263625,0.244666666666667,209.05263625,244.666666666667,20.905263625,24.4666666666667,0.6858682291639232,0.8027121609766679,8.230418749967077,9.632545931720012,0.1455614322207096
llama_30b_standard,bottle,height,meters,0.5103684210526316,0.244666666666667,510.36842105263156,244.666666666667,51.03684210526316,24.4666666666667,1.6744370769376318,0.8027121609766679,20.09324492325158,9.632545931720012,1.085974472967156
llama_30b_standard,bottle,length,feet,1.0812751910421148,0.076,1081.2751910421148,76.0,108.12751910421147,7.6,3.547490784244717,0.24934383202000002,42.5698894109366,2.99212598424,13.227305145290984
llama_30b_standard,bottle,length,inches,0.22425818749999996,0.076,224.25818749999996,76.0,22.425818749999994,7.6,0.7357552083303902,0.24934383202000002,8.829062499964682,2.99212598424,1.9507656249999996
llama_30b_standard,bottle,length,meters,2.2023140350877193,0.076,2202.3140350877193,76.0,220.23140350877193,7.6,7.22543974763422,0.24934383202000002,86.70527697161063,2.99212598424,27.977816251154202
llama_30b_standard,bottle,width,feet,0.8815938947368421,0.0746666666666667,881.5938947368421,74.6666666666667,88.15938947368421,7.46666666666667,2.8923684210410623,0.24496937882666678,34.708421052492746,2.9396325459200012,10.80706109022556
llama_30b_standard,bottle,width,inches,0.104954832,0.0746666666666667,104.954832,74.6666666666667,10.495483199999999,7.46666666666667,0.34433999999862264,0.24496937882666678,4.132079999983471,2.9396325459200012,0.40564507142857076
llama_30b_standard,bottle,width,meters,2.354835311125332,0.0746666666666667,2354.8353111253323,74.6666666666667,235.48353111253323,7.46666666666667,7.725837634894727,0.24496937882666678,92.71005161873671,2.9396325459200012,30.53797291685711
llama_30b_standard,bowl,height,feet,1.4202507692307693,0.0795744680851064,1420.2507692307693,79.5744680851064,142.02507692307694,7.957446808510641,4.659615384596747,0.26107108951702135,55.91538461516095,3.132853074204256,16.848071164129983
llama_30b_standard,bowl,height,inches,0.1144984375,0.0795744680851064,114.4984375,79.5744680851064,11.44984375,7.957446808510641,0.37565104166516405,0.26107108951702135,4.507812499981968,3.132853074204256,0.43888410762032043
llama_30b_standard,bowl,height,meters,178571430.04371428,0.0795744680851064,178571430043.7143,79.5744680851064,17857143004.37143,7.957446808510641,585864271.7946194,0.26107108951702135,7030371261.535433,3.132853074204256,2244079467.4637885
llama_30b_standard,bowl,length,feet,1.4567535,0.186382978723404,1456.7535,186.382978723404,145.67535,18.638297872340402,4.779374999980883,0.6114927123446801,57.352499999770586,7.33791254813616,6.815914897260285
llama_30b_standard,bowl,length,inches,0.2912533333333333,0.186382978723404,291.25333333333333,186.382978723404,29.12533333333333,18.638297872340402,0.9555555555517333,0.6114927123446801,11.466666666620798,7.33791254813616,0.5626605783866078
llama_30b_standard,bowl,length,meters,3.48679375,0.186382978723404,3486.79375,186.382978723404,348.679375,18.638297872340402,11.439612040636657,0.6114927123446801,137.27534448763987,7.33791254813616,17.70768336187217
llama_30b_standard,bowl,width,feet,1.2125325,0.191702127659575,1212.5325,191.702127659575,121.25325000000001,19.1702127659575,3.9781249999840878,0.6289439883819167,47.737499999809046,7.547327860583,5.325086293007752
llama_30b_standard,bowl,width,inches,0.43179999999999996,0.191702127659575,431.79999999999995,191.702127659575,43.17999999999999,19.1702127659575,1.416666666661,0.6289439883819167,16.999999999931998,7.547327860583,1.2524528301886728
llama_30b_standard,bowl,width,meters,1.4719777259777262,0.191702127659575,1471.9777259777263,191.702127659575,147.19777259777263,19.1702127659575,4.829323247939103,0.6289439883819167,57.951878975269224,7.547327860583,6.678463165477574
llama_30b_standard,broccoli,height,feet,1.338072,0.02,1338.072,20.0,133.8072,2.0,4.38999999998244,0.06561679790000001,52.679999999789274,0.7874015748,65.9036
llama_30b_standard,broccoli,height,inches,0.19329399999999997,0.02,193.29399999999995,20.0,19.329399999999996,2.0,0.6341666666641299,0.06561679790000001,7.609999999969558,0.7874015748,8.664699999999998
llama_30b_standard,broccoli,height,meters,0.5267777777777778,0.02,526.7777777777778,20.0,52.67777777777778,2.0,1.7282735491327779,0.06561679790000001,20.739282589593333,0.7874015748,25.33888888888889
llama_30b_standard,broccoli,length,feet,0.7999794205534742,0.03,799.9794205534741,30.0,79.99794205534741,3.0,2.624604398130821,0.09842519685000001,31.49525277756985,1.1811023621999999,25.665980685115805
llama_30b_standard,broccoli,length,inches,0.18650655555555554,0.03,186.50655555555554,30.0,18.650655555555552,3.0,0.6118981481457005,0.09842519685000001,7.342777777748405,1.1811023621999999,5.216885185185185
llama_30b_standard,broccoli,length,meters,1.450673750070996,0.03,1450.673750070996,30.0,145.0673750070996,3.0,4.759428313862183,0.09842519685000001,57.113139766346194,1.1811023621999999,47.3557916690332
llama_30b_standard,broccoli,width,feet,1.0105644,0.03,1010.5644,30.0,101.05644000000001,3.0,3.3154999999867383,0.09842519685000001,39.785999999840854,1.1811023621999999,32.68548
llama_30b_standard,broccoli,width,inches,0.12293599999999999,0.03,122.93599999999999,30.0,12.2936,3.0,0.40333333333172,0.09842519685000001,4.839999999980639,1.1811023621999999,3.0978666666666665
llama_30b_standard,broccoli,width,meters,0.5352,0.03,535.2,30.0,53.52,3.0,1.7559055118040001,0.09842519685000001,21.070866141647997,1.1811023621999999,16.84
llama_30b_standard,cake,height,feet,0.9567333333333333,0.0345833333333333,956.7333333333333,34.5833333333333,95.67333333333333,3.45833333333333,3.1388888888763335,0.11346237970208323,37.666666666515994,1.3615485564249985,26.66457831325304
llama_30b_standard,cake,height,inches,0.15344719298245613,0.0345833333333333,153.44719298245613,34.5833333333333,15.344719298245613,3.45833333333333,0.5034356725126061,0.11346237970208323,6.041228070151273,1.3615485564249985,3.437027266962591
llama_30b_standard,cake,height,meters,2.0944444444444446,0.0345833333333333,2094.4444444444443,34.5833333333333,209.44444444444446,3.45833333333333,6.871536891194445,0.11346237970208323,82.45844269433333,1.3615485564249985,59.56224899598399
llama_30b_standard,cake,length,feet,0.8739602117647058,0.0918055555555556,873.9602117647058,91.8055555555556,87.39602117647058,9.18055555555556,2.8673235294002954,0.3011993292493057,34.40788235280354,3.614391950991668,8.519687631930227
