model,definition,emotion,activity_mean,activity_std,activity_cv,activity_shapiro_p,activity_entropy,arousal_mean,arousal_std,arousal_cv,arousal_shapiro_p,arousal_entropy,valence_mean,valence_std,valence_cv,valence_shapiro_p,valence_entropy,dominance_mean,dominance_std,dominance_cv,dominance_shapiro_p,dominance_entropy
groq_llama-4-scout-17b-16e-instruct,cambridge,boredom,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.5,0.0,-0.0,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,contempt,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.515,0.047696960070847276,-0.09261545644824713,1.926369958945056e-08,
groq_llama-4-scout-17b-16e-instruct,cambridge,disappointment,0.38249999999999995,0.03799671038392667,0.0993378049252985,6.158415075171373e-11,0.4637264418986658,0.4,0.0,0.0,1.0,2.3695592492877317e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.59,0.05385164807134503,-0.09127397978194073,8.612756683069146e-05,
groq_llama-4-scout-17b-16e-instruct,cambridge,disgust,0.6599999999999999,0.04898979485566354,0.07422696190252052,6.44306851048433e-09,0.6730116690625013,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,distraction,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.51,0.04358898943540673,-0.08546860673609163,2.6930778843226267e-09,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,ecstasy,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8999999999999998,2.220446049250313e-16,2.467162276944793e-16,1.0,2.3695592492877317e-09,0.37,0.18999999999999997,0.5135135135135135,2.076739631256492e-05,0.6881388157650129
groq_llama-4-scout-17b-16e-instruct,cambridge,fear,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.7050000000000001,0.021794494717703387,0.03091417690454381,3.2512410563000524e-13,0.19851524546276622,-0.7950000000000002,0.021794494717703387,-0.02741445876440677,2.6930778843226267e-09,,-0.6449999999999998,0.04974937185533099,-0.07713080907803256,7.386868549816344e-06,
groq_llama-4-scout-17b-16e-instruct,cambridge,grief,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.6849999999999999,0.03570714214271425,0.052127214806882115,2.642038350103791e-11,0.42270908989059086,-0.805,0.021794494717703367,-0.027073906481619087,2.6930778843226267e-09,,-0.6999999999999998,1.1102230246251565e-16,-1.5860328923216525e-16,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,interest,0.6375,0.0484122918275927,0.07594084992563561,4.906214377265536e-09,0.6615632402126091,0.5925,0.046837484987987975,0.07905060757466324,1.3389962129592632e-08,0.2663844653742394,0.7750000000000001,0.043301270189221974,0.05587260669577028,8.080369646994848e-07,0.5623351466855895,0.0,0.0,,1.0,2.369559249287733e-09
groq_llama-4-scout-17b-16e-instruct,cambridge,joy,0.7025,0.01561249499599601,0.022224192165118877,6.639886716141931e-14,0.11690685126925723,0.7224999999999999,0.0417582327212252,0.05779686189788955,2.690555884613726e-10,0.5331638428077226,0.8100000000000002,0.029999999999999995,0.03703703703703702,1.8460159581573863e-08,0.32508297548929427,0.59,0.029999999999999992,0.050847457627118633,1.8460159581573965e-08,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,cambridge,loathing,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.69,0.029999999999999992,0.04347826086956521,3.74069954624535e-12,0.32508297548929405,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.6599999999999998,0.04898979485566355,-0.07422696190252055,5.604097524839109e-06,
groq_llama-4-scout-17b-16e-instruct,cambridge,love,0.51,0.043588989435406726,0.08546860673609162,3.2512410563000524e-13,0.19851524546276636,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.0,0.0,,1.0,2.369559249287733e-09
groq_llama-4-scout-17b-16e-instruct,cambridge,optimism,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.555,0.0835164654424503,0.15048011791432483,2.6905558846137163e-10,0.5331638428077229,0.775,0.043301270189221974,0.05587260669577029,8.080369646994848e-07,0.5623351466855895,0.51,0.029999999999999992,0.05882352941176469,1.8460159581573863e-08,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,cambridge,pensiveness,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.20000000000000004,2.7755575615628914e-17,-1.3877787807814454e-16,1.0,,-0.275,0.043301270189221926,-0.15745916432444335,8.080369646994802e-07,
groq_llama-4-scout-17b-16e-instruct,cambridge,rage,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8,0.0,0.0,1.0,2.3695592492877317e-09,-0.8100000000000002,0.029999999999999995,-0.03703703703703702,1.8460159581573965e-08,,-0.6899999999999998,0.043588989435406726,-0.06317244845711122,2.6930778843226164e-09,
groq_llama-4-scout-17b-16e-instruct,cambridge,remorse,0.5800000000000001,0.05999999999999999,0.10344827586206894,3.74069954624535e-12,0.3250829754892945,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.74,0.048989794855663606,-0.06620242548062649,5.604097524839088e-06,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,sadness,0.3375,0.04841229182759273,0.14344382763731178,4.906214377265536e-09,0.6615632402126091,0.34,0.04898979485566358,0.14408763192842228,6.44306851048433e-09,0.6730116690625014,-0.7850000000000001,0.03570714214271428,-0.04548680527734303,8.316866210129778e-08,,-0.6999999999999998,1.1102230246251565e-16,-1.5860328923216525e-16,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,serenity,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,-0.48,0.05099019513592784,-0.10622957319984967,1.0856444102018767e-07,
groq_llama-4-scout-17b-16e-instruct,cambridge,submission,0.3,0.03872983346207417,0.12909944487358058,5.339733963844491e-10,0.2663844653742393,0.2975,0.015612494995995992,0.05247897477645712,6.639886716141931e-14,2.369559249287734e-09,-0.20000000000000004,2.7755575615628914e-17,-1.3877787807814454e-16,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,surprise,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.0,0.0,,1.0,2.369559249287733e-09,-0.45499999999999996,0.10712142642814274,-0.23543170643547856,8.316866210129778e-08,
groq_llama-4-scout-17b-16e-instruct,cambridge,terror,0.8949999999999999,0.021794494717703363,0.02435139074603728,3.2512410563000524e-13,0.1985152454627662,0.9,0.0,0.0,1.0,2.3695592492877317e-09,-1.0,0.0,-0.0,1.0,,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,
groq_llama-4-scout-17b-16e-instruct,cambridge,trust,0.5,0.0,0.0,1.0,2.369559249287735e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.20000000000000004,2.7755575615628914e-17,1.3877787807814454e-16,1.0,2.369559249287734e-09
groq_llama-4-scout-17b-16e-instruct,cambridge,vigilance,0.65,0.04999999999999999,0.0769230769230769,1.0470883881834911e-08,0.6931471826107684,0.6925,0.02633913438213184,0.03803485109333118,1.1923177269210008e-12,0.266384465374239,-0.06000000000000001,0.12000000000000002,-2.0,0.00038610157747563146,0.636514170352477,0.20000000000000004,2.7755575615628914e-17,1.3877787807814454e-16,1.0,2.369559249287734e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,acceptance,0.20249999999999999,0.01561249499599599,0.07709874072096785,6.639886716141931e-14,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,-0.35,0.13228756555322954,-0.3779644730092273,0.0002685215551995697,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,admiration,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.20000000000000004,2.7755575615628914e-17,1.3877787807814454e-16,1.0,2.369559249287734e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,aggressiveness,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.7975,0.015612494995996012,0.01957679623322384,6.639886716141931e-14,0.11690685126925723,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,0.53,0.04582575694955839,0.08646369235765734,1.857046814412901e-06,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,amazement,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,anger,0.7975,0.015612494995996012,0.01957679623322384,6.639886716141931e-14,0.11690685126925723,0.8,0.0,0.0,1.0,2.3695592492877317e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,0.24500000000000002,0.10712142642814275,0.437230311951603,8.316866210129778e-08,0.4227090898905911
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,annoyance,0.5974999999999999,0.015612494995995995,0.026129698738068613,6.639886716141931e-14,2.369559249287735e-09,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,anticipation,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.5,0.0,0.0,1.0,2.369559249287735e-09,0.51,0.029999999999999992,0.05882352941176469,1.8460159581573863e-08,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,apprehension,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.605,0.021794494717703367,0.03602395821107995,3.2512410563000524e-13,0.19851524546276636,-0.7049999999999998,0.021794494717703387,-0.03091417690454382,2.6930778843226267e-09,,-0.5849999999999999,0.03570714214271424,-0.06103784981660555,8.316866210129778e-08,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,awe,0.7150000000000001,0.03570714214271428,0.04994005894085913,2.642038350103791e-11,0.42270908989059125,0.795,0.021794494717703384,0.02741445876440677,3.2512410563000524e-13,0.19851524546276622,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,boredom,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.6199999999999999,0.09273618495495702,-0.14957449186283392,2.7677990171697855e-05,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,contempt,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.6699999999999998,0.045825756949558386,-0.06839665216351999,1.857046814412901e-06,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,disappointment,0.43499999999999994,0.0759934207678533,0.17469751900655933,6.15841507517124e-11,0.4637264418986657,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.7950000000000002,0.021794494717703387,-0.02741445876440677,2.6930778843226267e-09,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,disgust,0.62,0.039999999999999994,0.06451612903225805,1.3323781947503024e-10,0.5004024256127487,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,distraction,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.6849999999999999,0.03570714214271425,0.052127214806882115,2.6420383501038105e-11,0.42270908989059086,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.5599999999999999,0.07999999999999999,-0.14285714285714285,3.888637245755458e-05,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,ecstasy,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.89,0.029999999999999992,0.03370786516853932,1.8460159581573965e-08,0.3250829754892942,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,fear,0.705,0.021794494717703384,0.03091417690454381,3.2512410563000524e-13,0.19851524546276622,0.775,0.043301270189221974,0.05587260669577029,5.089946694027547e-10,0.5623351466855895,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.6949999999999998,0.021794494717703363,-0.031358985205328586,2.6930778843226267e-09,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,grief,0.6975,0.015612494995995992,0.022383505370603574,6.639886716141931e-14,0.11690685126925718,0.7,0.0,0.0,1.0,2.3695592492877317e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.7099999999999997,0.03000000000000003,-0.04225352112676062,1.8460159581573965e-08,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,interest,0.6900000000000001,0.04358898943540672,0.06317244845711119,3.2512410563000524e-13,0.19851524546276614,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.45499999999999996,0.10712142642814274,0.23543170643547856,8.316866210129825e-08,0.4227090898905913
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,joy,0.7075000000000001,0.026339134382131868,0.037228458490645745,1.1923177269210222e-12,0.26638446537423915,0.745,0.04974937185533104,0.06677768034272623,9.272403215360989e-09,0.6881388157650129,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.5,0.0,0.0,1.0,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,loathing,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.7050000000000001,0.021794494717703384,0.030914176904543803,3.2512410563000524e-13,0.19851524546276622,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.6999999999999998,1.1102230246251565e-16,-1.5860328923216525e-16,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,love,0.665,0.04769696007084726,0.07172475198623648,3.518079367585132e-09,0.6474466410909686,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,optimism,0.6,0.0,0.0,1.0,2.369559249287735e-09,0.5599999999999999,0.07999999999999999,0.14285714285714285,1.3323781947503024e-10,0.5004024256127486,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.505,0.021794494717703367,0.04315741528258092,2.6930778843226267e-09,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,pensiveness,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.305,0.14309088021254185,-0.4691504269263667,3.537656994296956e-06,,-0.36500000000000005,0.04769696007084729,-0.13067660293382818,3.5376569942969156e-06,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,rage,0.8,0.0,0.0,1.0,2.3695592492877317e-09,0.8025,0.01561249499599599,0.019454822424917122,6.639886716141931e-14,0.11690685126925723,-0.8150000000000002,0.03570714214271424,-0.04381244434688863,8.316866210129825e-08,,-0.715,0.03570714214271428,-0.049940058940859136,8.316866210129825e-08,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,remorse,0.545,0.08930285549745874,0.16385845045405273,9.042305351251569e-10,0.5881687794177748,0.6,0.0,0.0,1.0,2.369559249287735e-09,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,sadness,0.395,0.021794494717703377,0.055175935994185764,3.2512410563000524e-13,0.19851524546276617,0.4,0.0,0.0,1.0,2.3695592492877317e-09,-0.6999999999999998,1.1102230246251565e-16,-1.5860328923216525e-16,1.0,,-0.57,0.08999999999999997,-0.15789473684210523,1.731937490769023e-05,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,serenity,0.2,0.0,0.0,1.0,2.369559249287734e-09,0.1,0.0,0.0,1.0,2.369559249287733e-09,0.805,0.021794494717703367,0.027073906481619087,2.6930778843226267e-09,0.19851524546276622,0.5,0.0,0.0,1.0,2.369559249287735e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,submission,0.21500000000000002,0.03570714214271424,0.16607973089634528,2.642038350103791e-11,2.369559249287734e-09,0.2,0.0,0.0,1.0,2.369559249287734e-09,-0.21000000000000005,0.029999999999999992,-0.1428571428571428,1.8460159581573965e-08,,-0.775,0.043301270189221974,-0.05587260669577029,8.080369646994802e-07,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,surprise,0.7699999999999999,0.04582575694955844,0.05951397006436162,1.5107248311765955e-09,0.6108643041156884,0.8,0.0,0.0,1.0,2.3695592492877317e-09,-0.5,0.0,-0.0,1.0,,-0.5,0.0,-0.0,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,terror,0.8025,0.01561249499599599,0.019454822424917122,6.639886716141931e-14,0.11690685126925723,0.8975,0.015612494995995995,0.01739553759999554,6.639886716141931e-14,0.11690685126925723,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,,-0.8000000000000002,1.1102230246251565e-16,-1.3877787807814454e-16,1.0,
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,trust,0.20999999999999996,0.029999999999999995,0.14285714285714285,3.740699546245282e-12,2.369559249287734e-09,0.20249999999999999,0.01561249499599599,0.07709874072096785,6.639886716141931e-14,2.369559249287734e-09,0.8000000000000002,1.1102230246251565e-16,1.3877787807814454e-16,1.0,2.3695592492877317e-09,0.20000000000000004,2.7755575615628914e-17,1.3877787807814454e-16,1.0,2.369559249287734e-09
groq_llama-4-scout-17b-16e-instruct,sentiwordnet,vigilance,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.7,0.0,0.0,1.0,2.3695592492877317e-09,0.14500000000000002,0.049749371855331,0.343099116243662,7.386868549816344e-06,0.6881388157650129,0.52,0.03999999999999999,0.0769230769230769,2.888758348213648e-07,2.369559249287735e-09
openai_gpt-5-mini,cambridge,acceptance,0.24625,0.025950674365033365,0.10538344919810504,9.804333847605076e-08,2.369559249287734e-09,0.31275,0.04024844717501533,0.1286920772982105,1.6646274314717904e-06,0.6931471826107685,0.7449999999999999,0.04444097208657797,0.05965231152560802,0.0031742893267881207,1.0805276283726337,0.20249999999999999,0.15122417134836613,0.7467860313499562,0.000306463179318904,0.7607552608302267
openai_gpt-5-mini,cambridge,admiration,0.43,0.05220153254455276,0.12139891289430875,0.0009759766457461462,0.9206594809398123,0.59375,0.05266343608235224,0.0886963134018564,3.9387809805342196e-05,0.7909873522457725,0.7950000000000002,0.021794494717703373,0.027414458764406752,3.86621440545835e-06,0.42270908989059125,-0.30999999999999994,0.051478150704935006,-0.1660585506610807,0.00032671871629652794,
openai_gpt-5-mini,cambridge,aggressiveness,0.7092499999999999,0.02935877211328839,0.041394109430085854,1.797964420107923e-06,0.6108643041156885,0.7355,0.024994999499899997,0.03398368388837525,6.581112323602659e-08,0.7187175764485919,-0.8200000000000001,0.03316624790355398,-0.04044664378482192,0.0015481561334307302,,0.6375,0.07885905147793751,0.12370047290656865,0.00016391452077186582,0.8451132586465308
openai_gpt-5-mini,cambridge,amazement,0.82125,0.02712816801776335,0.03303277688616542,1.220726344916832e-07,0.11690685126925723,0.8612500000000001,0.0208791163606126,0.0242428056436721,2.690555884613726e-10,0.5331638428077226,0.52,0.10770329614269007,0.20712172335132706,0.010689942351155845,0.9142855830308981,-0.4665,0.09758457869971052,-0.20918452025661416,0.0020755269933491137,
openai_gpt-5-mini,cambridge,anger,0.7895,0.029995833043941298,0.03799345540714541,1.757405192424868e-06,0.671943705954995,0.80625,0.01996089927833912,0.024757704531273326,5.2230751468842e-10,0.11690685126925723,-0.78,0.033166247903554026,-0.04252083064558208,6.274024885913136e-06,,0.49499999999999994,0.10234744745229359,0.20676252010564364,0.003476887385119179,0.8568409968379758
openai_gpt-5-mini,cambridge,annoyance,0.3975000000000001,0.05117372372614682,0.12873892761294795,1.6218804078672189e-06,0.7924048040478964,0.4925,0.04683748498798799,0.09510149236139694,6.071114260289439e-06,0.6918966612560533,-0.5925,0.03269174207655505,-0.055175935994185736,3.053035089328498e-07,,-0.2925,0.0694172168845741,-0.23732381840880035,0.03882581081940896,
openai_gpt-5-mini,cambridge,anticipation,0.62375,0.038709656418005056,0.06205956940762333,4.151548303016081e-06,0.6818546107829635,0.6812499999999999,0.028912583765550916,0.042440489931083916,4.1906336155432585e-07,0.19851524546276622,0.6749999999999998,0.043301270189221926,0.06415002990995843,8.080369646994848e-07,0.5623351466855894,0.19999999999999998,0.11067971810589329,0.5533985905294665,0.00012025443689528307,0.7080189778765414
openai_gpt-5-mini,cambridge,apprehension,0.46875,0.04284784125250652,0.09140872800534725,1.1189652611747798e-07,0.5881687794177743,0.615,0.027838821814150122,0.045266376933577435,2.8738239558130963e-07,0.6474466410909689,-0.6074999999999999,0.01785357107135714,-0.029388594356143445,8.316866210129825e-08,,-0.5824999999999999,0.0694172168845741,-0.11917118778467659,0.0022899237278947537,
openai_gpt-5-mini,cambridge,awe,0.62925,0.03488463128657088,0.0554384287430606,2.744018780195172e-05,0.6918966612560532,0.73575,0.028625818765582955,0.038906991186657094,9.276514738511424e-07,0.8237197333180135,0.385,0.08381527307120105,0.2177020079771456,0.004962915950286762,1.2870215804464196,-0.5999999999999999,0.052440442408507565,-0.08740073734751262,3.364727758445742e-05,
openai_gpt-5-mini,cambridge,boredom,0.22125,0.03139964171770117,0.1419192845997793,5.579030864717157e-06,0.19851524546276628,0.24874999999999997,0.023684119151870516,0.09521253930400209,1.7396047909605753e-08,2.369559249287734e-09,-0.5549999999999999,0.049749371855330994,-0.08963850784744325,7.386868549816287e-06,,-0.3825,0.05760859310901457,-0.15061070093860018,0.0006112130565497529,
openai_gpt-5-mini,cambridge,contempt,0.365,0.03741657386773943,0.1025111612814779,1.1113945124292706e-06,0.8292995845334938,0.40925,0.046764703570107244,0.11426928178401281,9.410122007219836e-07,0.7187175764485919,-0.7124999999999999,0.03491060010942237,-0.048997333486908594,3.729264181846627e-05,,0.6299999999999999,0.08426149773176357,0.13374840909803742,0.00035912213711869587,0.8556886690579649
openai_gpt-5-mini,cambridge,disappointment,0.355,0.03500000000000001,0.09859154929577468,3.2878896403009066e-07,0.7684262669868929,0.35750000000000004,0.023848480035423652,0.0667090350641221,3.840660832358716e-12,0.3250829754892942,-0.6174999999999999,0.036314597615834866,-0.05880906496491477,3.5827203619938623e-07,,-0.4415,0.05543239125276845,-0.12555468007422071,0.0012316655547314997,
openai_gpt-5-mini,cambridge,disgust,0.5,0.09486832980505137,0.18973665961010275,0.011475168253377363,1.1919860867776617,0.61275,0.06663285600962936,0.10874395105610665,8.301743713146938e-06,0.8903460278630324,-0.8475000000000001,0.02487468592766549,-0.029350661861552194,2.820094137614166e-05,,-0.44250000000000006,0.10034316120194739,-0.22676420610609577,0.06485053052788292,
openai_gpt-5-mini,cambridge,distraction,0.35575,0.055807145599824415,0.156871807729654,0.009951939953924096,1.096067330213275,0.38625,0.03159806164941136,0.08180727935122684,4.6490665460055604e-06,0.7187175764485919,-0.6224999999999999,0.04866980583482948,-0.07818442704390278,0.00023981209775004984,,-0.47750000000000004,0.06977642868476432,-0.1461286464602394,0.02154048097718967,
openai_gpt-5-mini,cambridge,ecstasy,0.8487500000000001,0.02368411915187052,0.02790470592267513,3.865178007707014e-10,0.381316489722033,0.9142499999999998,0.02488850136107031,0.027222861756708027,6.057574547780132e-08,0.11690685126925723,0.9649999999999999,0.015000000000000015,0.015544041450777219,8.099750290870789e-06,2.3695592492877317e-09,0.31,0.4627634384866635,1.49278528544085,0.0012820018503208782,1.3953970935947664
openai_gpt-5-mini,cambridge,fear,0.7324999999999999,0.04943429983321299,0.06748709874841365,0.0003051703047416686,1.0552034675135011,0.84425,0.019090246200612487,0.022612077229034633,6.465266952900854e-10,0.11690685126925723,-0.825,0.02958039891549806,-0.0358550289884825,7.550876845000566e-05,,-0.7295,0.049140105819991904,-0.06736135136393681,0.011388396854662398,
openai_gpt-5-mini,cambridge,grief,0.5237499999999999,0.12195670338279892,0.23285289428696693,0.00582042460343364,1.4337430301631207,0.3495,0.06953236656406857,0.19894811606314328,1.235041029786416e-07,1.0234450058909645,-0.8999999999999998,0.015811388300841892,-0.01756820922315766,1.1163428685184013e-07,,-0.7149999999999999,0.04213074886588181,-0.058924124287946605,0.0003025259111931053,
openai_gpt-5-mini,cambridge,interest,0.5175000000000001,0.04548351349665063,0.08789084733652294,6.042299504034964e-06,0.3767701633471646,0.5987500000000001,0.030593095626301046,0.05109494050321677,9.192181407078233e-09,0.37677016334716457,0.6049999999999999,0.06304760106459245,0.10421091085056605,0.008100633059959225,0.6474466410909689,0.24750000000000005,0.058040933831219485,0.23450882356048272,0.0006595380886583924,0.39439769331196195
openai_gpt-5-mini,cambridge,joy,0.71675,0.03227905667766643,0.04503530753772784,1.1490974266794693e-07,0.7795648472499559,0.78125,0.024206145913796377,0.030983866769659363,4.906214377265536e-09,0.6615632402126089,0.945,0.014999999999999979,0.01587301587301585,1.8460159581573965e-08,2.3695592492877317e-09,0.5574999999999999,0.08554969316134335,0.15345236441496568,0.007340077846870059,0.7305880631859286
openai_gpt-5-mini,cambridge,loathing,0.76325,0.03117591217590916,0.04084626554328092,4.7001548984817095e-07,0.7460326665305591,0.78325,0.028494517016436703,0.03637984936666033,3.5707921744724834e-06,0.7534120000257067,-0.9359999999999999,0.02177154105707721,-0.023260193437048302,2.9160812768676884e-06,,0.07499999999999998,0.2713392710243027,3.617856946990704,0.0005097013929264412,0.4505612109472642
openai_gpt-5-mini,cambridge,love,0.62625,0.03533323506275643,0.05642033542955119,1.1322579004310709e-07,0.6730116690625015,0.658,0.04869291529575939,0.07400139102698995,0.000259500657016811,0.7460326665305591,0.9125,0.02165063509461094,0.023726723391354454,8.080369646994802e-07,2.3695592492877317e-09,-0.1515,0.2878762755073783,-1.9001734356922662,9.390538177299146e-05,1.0549201697580626
